listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,booking_rate,weekend_booking_rate,summer_booking_rate,winter_booking_rate,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue
5847065,110.0,2,1.0,1.0,Private room,Private room in rental unit,4.57,0.7726027397260274,0.7788461538461539,1.0,0.7666666666666667,265.0,17.0,264.3471698113208,31020.0,10.3424196734772
5850897,133.0,8,3.0,2.5,Private room,Private room in home,4.97,0.021917808219178082,0.019230769230769232,0.0,0.0,38.0,2.0,365.1842105263158,1064.0,6.970730078143525
5851115,62.0,10,3.0,1.0,Entire home/apt,Entire rental unit,4.85,0.09315068493150686,0.08653846153846154,0.0,0.0,503.0,5.0,264.9224652087475,2108.0000000000005,7.653969180478775
5874798,120.0,2,1.0,1.0,Private room,Private room in condo,4.91,0.10136986301369863,0.125,0.0,0.15555555555555556,369.0,32.0,257.4227642276423,4440.0,8.398634855292102
5881188,163.0,4,2.0,1.0,Entire home/apt,Entire rental unit,,0.7890410958904109,0.8173076923076923,1.0,0.7777777777777778,0.0,0.0,0.0,46944.0,10.756731982692648
5996942,49.0,2,1.0,1.0,Entire home/apt,Entire guest suite,4.6,0.049315068493150684,0.0673076923076923,0.0,0.0,209.0,22.0,273.3157894736842,882.0,6.78332520060396
6039038,20.0,2,1.0,2.0,Shared room,Shared room in rental unit,4.73,0.7753424657534247,0.7788461538461539,1.0,0.7666666666666667,198.0,11.0,180.33333333333334,5660.0,8.64135583403666
6045978,205.0,8,3.0,2.0,Entire home/apt,Entire rental unit,4.91,0.019178082191780823,0.019230769230769232,0.0,0.0,65.0,13.0,221.2923076923077,1435.0,7.269616749608169
6057908,136.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.83,0.09315068493150686,0.1346153846153846,0.17391304347826086,0.0,467.0,44.0,283.1777301927195,4624.000000000001,8.439231649946526
6065318,76.0,4,1.0,1.0,Private room,Private room in home,4.96,0.38904109589041097,0.4230769230769231,0.391304347826087,0.25555555555555554,631.0,86.0,414.4231378763867,10792.0,9.286653054825347
6086065,80.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.97,0.38082191780821917,0.375,0.5869565217391305,0.0,86.0,2.0,292.9418604651163,11120.0,9.316590491818841
6103492,79.0,3,2.0,2.0,Entire home/apt,Entire rental unit,4.65,0.005479452054794521,0.0,0.0,0.0,20.0,3.0,235.75,158.0,5.0689042022202315
6133986,279.0,3,2.0,1.0,Entire home/apt,Entire loft,4.67,0.7561643835616438,0.75,1.0,0.7666666666666667,45.0,0.0,294.73333333333335,77004.0,11.251625633792566
6363328,108.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.82,0.273972602739726,0.2692307692307692,0.0,0.34444444444444444,259.0,15.0,304.5444015444015,10799.999999999998,9.287394001418473
6365974,70.0,3,2.0,1.0,Entire home/apt,Entire bungalow,4.81,0.6712328767123288,0.6730769230769231,1.0,0.0,47.0,1.0,228.5744680851064,17150.0,9.749811759932081
6374350,80.0,2,1.0,1.0,Private room,Private room in townhouse,4.96,0.3178082191780822,0.33653846153846156,0.17391304347826086,0.13333333333333333,259.0,42.0,240.98069498069498,9280.0,9.135724578595394
6374890,153.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.81,0.5041095890410959,0.5096153846153846,1.0,0.0,72.0,4.0,285.7916666666667,28152.0,10.245409199825508
6378085,137.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.72,0.29315068493150687,0.3173076923076923,0.7934782608695652,0.0,125.0,27.0,214.824,14659.0,9.592877975440642
6386641,132.0,3,2.0,1.0,Entire home/apt,Entire rental unit,4.89,0.4602739726027397,0.49038461538461536,0.7934782608695652,0.23333333333333334,71.0,31.0,263.19718309859155,22176.0,10.00681099476803
6423299,240.0,8,3.0,2.0,Entire home/apt,Entire rental unit,4.91,0.1178082191780822,0.11538461538461539,0.0,0.07777777777777778,403.0,45.0,267.40694789081886,10320.0,9.241935933565934
6447131,159.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.82,0.12602739726027398,0.11538461538461539,0.0,0.0,198.0,3.0,305.6313131313131,7314.000000000001,8.897682313454224
6480445,152.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.91,0.14246575342465753,0.20192307692307693,0.06521739130434782,0.022222222222222223,349.0,50.0,243.35243553008596,7904.0,8.975250749643573
6504170,145.0,4,2.0,1.0,Entire home/apt,Entire loft,4.86,0.958904109589041,0.9615384615384616,1.0,1.0,659.0,38.0,237.3414264036419,50750.0,10.834686601143401
6515667,190.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.61,0.09315068493150686,0.08653846153846154,0.0,0.0,88.0,1.0,226.3068181818182,6460.000000000001,8.773539383558166
6528867,250.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.83,0.14246575342465753,0.1346153846153846,0.0,0.0,81.0,0.0,299.9382716049383,12999.999999999998,9.472781556562168
6553226,271.0,2,1.0,2.0,Entire home/apt,Entire loft,4.96,0.4794520547945205,0.5192307692307693,0.8043478260869565,0.23333333333333334,270.0,41.0,303.6259259259259,47425.0,10.766925880506054
6576714,61.0,3,1.0,1.0,Private room,Private room in condo,4.93,0.07671232876712329,0.11538461538461539,0.0,0.05555555555555555,162.0,19.0,268.8024691358025,1708.0,7.443663683115591
6588681,76.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.87,0.12054794520547946,0.11538461538461539,0.0,0.13333333333333333,551.0,46.0,256.1034482758621,3344.0,8.11522197256233
6612044,96.0,4,1.0,1.0,Entire home/apt,Entire guest suite,4.97,0.12054794520547946,0.14423076923076922,0.0,0.0,442.0,51.0,281.70361990950227,4224.0,8.348774539791274
6634916,98.0,3,2.0,1.0,Private room,Private room in condo,4.98,0.3917808219178082,0.41346153846153844,0.9782608695652174,0.044444444444444446,223.0,18.0,341.68609865470853,14014.0,9.547883463598888
6654182,97.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.96,0.030136986301369864,0.028846153846153848,0.0,0.0,78.0,3.0,449.2435897435897,1067.0000000000002,6.97354301952014
6673071,546.0,7,4.0,3.0,Entire home/apt,Entire townhouse,4.85,0.26301369863013696,0.2692307692307692,0.7934782608695652,0.0,27.0,0.0,409.14814814814815,52416.0,10.866986245174834
6686012,155.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.92,0.09863013698630137,0.0673076923076923,0.0,0.044444444444444446,568.0,50.0,259.4612676056338,5580.0,8.627123250788433
6716477,198.0,8,3.0,2.0,Entire home/apt,Entire rental unit,4.66,0.0136986301369863,0.019230769230769232,0.0,0.0,56.0,0.0,305.375,989.9999999999999,6.898714534329988
6716705,212.0,8,3.0,2.0,Entire home/apt,Entire rental unit,4.67,0.0136986301369863,0.019230769230769232,0.0,0.0,60.0,0.0,213.35,1060.0,6.966967138613983
6736478,158.0,1,1.0,1.5,Private room,Private room in townhouse,4.75,0.273972602739726,0.25961538461538464,0.0,0.34444444444444444,4.0,0.0,139.25,15800.0,9.6678285081515
6750168,100.0,6,3.0,1.0,Entire home/apt,Entire condo,4.7,0.030136986301369864,0.019230769230769232,0.0,0.0,239.0,1.0,251.1255230125523,1100.0,7.00397413672268
6768827,114.0,1,1.0,1.5,Private room,Private room in townhouse,4.8,0.273972602739726,0.25961538461538464,0.0,0.34444444444444444,15.0,1.0,184.86666666666667,11399.999999999998,9.34145634983372
6782452,95.0,2,1.0,1.0,Private room,Private room in home,4.98,0.5808219178082191,0.5961538461538461,1.0,0.03333333333333333,497.0,68.0,252.07042253521126,20139.999999999996,9.910512817472881
6790448,55.0,2,1.0,1.0,Private room,Private room in condo,4.82,0.9780821917808219,0.9807692307692307,1.0,1.0,33.0,8.0,288.57575757575756,19635.0,9.885119895177944
6853914,226.0,10,4.0,2.0,Entire home/apt,Entire rental unit,4.62,0.0027397260273972603,0.0,0.0,0.0,58.0,1.0,293.37931034482756,226.0,5.424950017481403
6863046,190.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.73,0.14246575342465753,0.14423076923076922,0.0,0.0,64.0,1.0,163.359375,9880.0,9.198369000194964
6897078,151.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.97,0.4986301369863014,0.5096153846153846,1.0,0.0,280.0,27.0,272.2035714285714,27482.0,10.221322910683318
6945901,98.0,3,2.0,1.0,Entire home/apt,Entire rental unit,4.86,0.852054794520548,0.8846153846153846,1.0,0.7666666666666667,79.0,34.0,215.69620253164558,30478.000000000004,10.324793200863425
6957805,53.0,4,1.0,2.5,Private room,Private room in home,4.73,0.1780821917808219,0.17307692307692307,0.0,0.13333333333333333,623.0,46.0,271.80577849117174,3445.0,8.144969417087875
6967492,35.0,1,1.0,1.0,Private room,Private room in home,5.0,0.2493150684931507,0.25,0.0,0.24444444444444444,12.0,0.0,303.4166666666667,3185.0000000000005,8.066521490469993
6990105,88.0,2,1.0,1.0,Entire home/apt,Entire condo,4.97,0.9424657534246575,0.9326923076923077,1.0,0.9222222222222223,834.0,85.0,231.63189448441247,30272.000000000004,10.318011505132638
6993421,135.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.67,0.6054794520547945,0.5961538461538461,0.0,1.0,122.0,3.0,326.04918032786884,29834.999999999996,10.303470997075054
6994290,329.0,2,1.0,1.0,Entire home/apt,Entire home,4.99,0.07945205479452055,0.07692307692307693,0.0,0.0,76.0,0.0,361.67105263157896,9541.0,9.163458386076051
7025225,113.0,2,1.0,1.0,Private room,Private room in condo,4.85,0.8465753424657534,0.8557692307692307,1.0,0.7888888888888889,286.0,7.0,287.94405594405595,34917.0,10.46075773454472
7176158,90.0,7,1.0,1.0,Entire home/apt,Entire rental unit,4.9,0.13424657534246576,0.14423076923076922,0.0,0.08888888888888889,356.0,46.0,292.46067415730334,4410.0,8.39185670010494
7274926,66.0,2,1.0,1.0,Private room,Private room in home,4.93,0.43561643835616437,0.4326923076923077,0.7934782608695652,0.044444444444444446,80.0,27.0,294.725,10494.0,9.258654232254733
7360731,129.0,4,2.0,1.0,Private room,Private room in home,4.96,0.5972602739726027,0.625,1.0,0.06666666666666667,25.0,2.0,233.44,28122.0,10.244343025867096
7370245,76.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.87,0.07397260273972603,0.07692307692307693,0.0,0.0,94.0,1.0,236.87234042553192,2052.0,7.627057417018934
7389646,110.0,2,1.0,1.0,Private room,Private room in home,4.86,0.30684931506849317,0.3269230769230769,0.8043478260869565,0.022222222222222223,251.0,28.0,264.996015936255,12320.0,9.419060402624668
7421326,165.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.91,0.10136986301369863,0.09615384615384616,0.0,0.0,134.0,18.0,225.92537313432837,6105.0,8.717027173294824
7509321,69.0,4,2.0,1.0,Entire home/apt,Entire condo,4.84,0.1726027397260274,0.21153846153846154,0.391304347826087,0.0,359.0,38.0,278.6908077994429,4347.0,8.3774712482411
7564825,215.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.77,0.9178082191780822,0.9038461538461539,1.0,0.7666666666666667,155.0,10.0,209.30322580645162,72025.0,11.184782443924378
7572706,299.0,6,3.0,2.0,Entire home/apt,Entire home,4.95,0.1863013698630137,0.25961538461538464,0.2717391304347826,0.07777777777777778,201.0,26.0,255.20398009950247,20332.000000000004,9.920000460910343
7573465,91.0,2,1.0,1.0,Private room,Private room in home,4.97,0.03561643835616438,0.04807692307692308,0.0,0.0,100.0,10.0,341.56,1183.0,7.076653815443951
7575577,81.0,1,1.0,1.0,Private room,Private room in home,4.98,0.0547945205479452,0.07692307692307693,0.0,0.0,51.0,4.0,345.8627450980392,1620.0,7.390798521735676
7582520,108.0,2,1.0,1.0,Entire home/apt,Entire guest suite,4.92,0.11232876712328767,0.15384615384615385,0.021739130434782608,0.044444444444444446,486.0,44.0,231.2962962962963,4428.0,8.395929103923198
7602989,182.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.79,0.1232876712328767,0.17307692307692307,0.043478260869565216,0.044444444444444446,538.0,49.0,236.37546468401487,8189.999999999999,9.010791269515602
7617158,159.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.79,0.06301369863013699,0.057692307692307696,0.0,0.03333333333333333,135.0,37.0,198.6962962962963,3657.0000000000005,8.204671828950811
7646381,326.0,8,3.0,1.0,Entire home/apt,Entire rental unit,4.77,0.29863013698630136,0.3076923076923077,0.7934782608695652,0.044444444444444446,26.0,1.0,400.7692307692308,35534.0,10.478273405260996
7678127,306.0,10,3.0,1.0,Entire home/apt,Entire serviced apartment,4.84,0.5835616438356165,0.5865384615384616,1.0,0.0,363.0,27.0,177.60881542699724,65178.0,11.084892610144374
7692835,99.0,2,0.0,1.0,Entire home/apt,Entire guesthouse,4.96,0.9534246575342465,0.9711538461538461,1.0,1.0,445.0,53.0,269.71460674157305,34452.0,10.447351355378917
7713352,78.0,2,1.0,1.0,Private room,Private room in rental unit,4.92,0.5397260273972603,0.5384615384615384,1.0,0.0,77.0,1.0,254.54545454545453,15366.0,9.639977632055333
7718819,38.0,1,1.0,1.0,Private room,Private room in bungalow,4.88,0.473972602739726,0.46153846153846156,0.0,1.0,16.0,3.0,369.0,6574.0,8.791029857045965
7772110,746.0,15,4.0,3.5,Entire home/apt,Entire townhouse,4.99,0.12054794520547946,0.1346153846153846,0.03260869565217391,0.1,260.0,34.0,263.5846153846154,32824.0,10.398945699170996
7783924,74.0,2,1.0,1.0,Private room,Private room in rental unit,4.9,0.6082191780821918,0.6153846153846154,1.0,0.044444444444444446,341.0,32.0,240.3724340175953,16428.0,9.706803344906337
7810030,160.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.8,0.09863013698630137,0.10576923076923077,0.0,0.0,599.0,32.0,201.19365609348915,5760.0,8.658866349732383
7825308,40.0,1,1.0,1.0,Shared room,Shared room in rental unit,4.8,0.0027397260273972603,0.0,0.0,0.0,61.0,0.0,214.0655737704918,40.0,3.713572066704308
7896539,137.0,2,0.0,1.0,Entire home/apt,Entire guest suite,4.95,0.2602739726027397,0.25,0.0,0.3,154.0,6.0,350.94805194805195,13014.999999999998,9.473934648898874
7919400,131.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.76,0.6767123287671233,0.6826923076923077,1.0,0.35555555555555557,238.0,29.0,230.13025210084032,32357.0,10.384616564565283
7975015,236.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.94,0.8575342465753425,0.8365384615384616,1.0,0.6555555555555556,84.0,16.0,326.7738095238095,73868.0,11.210048533135906
7989457,77.0,2,1.0,1.0,Private room,Private room in rental unit,4.82,0.30684931506849317,0.3269230769230769,0.8152173913043478,0.0,181.0,23.0,239.22651933701658,8624.0,9.062420241899561
8031382,114.0,12,1.0,1.0,Entire home/apt,Entire rental unit,4.77,0.27123287671232876,0.28846153846153844,0.8043478260869565,0.0,255.0,17.0,258.7647058823529,11286.0,9.331406899955626
8051756,108.0,3,1.0,1.0,Entire home/apt,Entire condo,4.9,0.13150684931506848,0.125,0.0,0.0,21.0,5.0,340.5238095238095,5183.999999999999,8.553525120663627
8098937,35.0,1,0.0,0.0,Private room,Private room in home,4.81,0.8821917808219178,0.9134615384615384,1.0,0.7777777777777778,69.0,21.0,210.8695652173913,11270.0,9.329988334242078
8098969,39.0,2,1.0,1.5,Private room,Private room in home,4.67,0.8931506849315068,0.9326923076923077,1.0,0.7777777777777778,81.0,15.0,161.87654320987653,12714.0,9.45053767785622
8151461,77.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.92,0.6821917808219178,0.6923076923076923,1.0,0.4222222222222222,206.0,15.0,354.4611650485437,19173.0,9.861310473636943
8181598,77.0,2,1.0,1.0,Private room,Private room in rental unit,4.9,0.31232876712328766,0.3173076923076923,0.8043478260869565,0.0,225.0,21.0,193.36888888888888,8778.0,9.080117784926209
8272970,95.0,2,1.0,1.0,Private room,Private room in townhouse,4.7,0.04657534246575343,0.0673076923076923,0.0,0.0,148.0,12.0,229.67567567567568,1615.0000000000002,7.387709239081041
8339990,102.0,2,1.0,2.5,Private room,Private room in home,4.94,0.32054794520547947,0.36538461538461536,0.7934782608695652,0.0,175.0,32.0,325.52,11934.0,9.387230538772931
8384692,126.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.8,0.09315068493150686,0.09615384615384616,0.0,0.0,20.0,2.0,272.05,4284.0,8.36287583103188
8564722,102.0,2,1.0,2.5,Private room,Private room in home,4.95,0.4986301369863014,0.5192307692307693,0.7934782608695652,0.18888888888888888,190.0,27.0,348.38947368421054,18564.0,9.829033366611181
8617633,314.0,8,4.0,3.5,Entire home/apt,Entire townhouse,4.94,0.08493150684931507,0.08653846153846154,0.0,0.0,237.0,30.0,229.56118143459915,9734.0,9.1834829178063
8706915,140.0,6,2.0,1.0,Entire home/apt,Entire guesthouse,4.99,0.5068493150684932,0.5384615384615384,1.0,0.25555555555555554,884.0,70.0,310.1447963800905,25900.0,10.16203685698089
8718913,170.0,5,2.0,1.5,Entire home/apt,Entire loft,4.99,0.136986301369863,0.15384615384615385,0.0,0.044444444444444446,202.0,33.0,272.45544554455444,8500.0,9.04793908261736
8735904,86.0,2,1.0,1.0,Private room,Private room in rental unit,4.9,0.07671232876712329,0.11538461538461539,0.0,0.0,122.0,22.0,222.69672131147541,2408.0,7.786967002614872
8743145,79.0,3,1.0,1.0,Entire home/apt,Entire rental unit,4.75,0.24383561643835616,0.23076923076923078,0.0,0.36666666666666664,279.0,2.0,212.09677419354838,7031.0,8.858226439365012
8743754,300.0,4,3.0,1.0,Entire home/apt,Entire rental unit,4.98,0.5095890410958904,0.5096153846153846,1.0,0.0,43.0,0.0,390.2093023255814,55800.0,10.929547069355774
8770382,91.0,2,1.0,1.0,Private room,Private room in home,4.97,0.7205479452054795,0.7307692307692307,0.7934782608695652,1.0,279.0,15.0,357.6559139784946,23933.000000000004,10.083055321133461
8802052,165.0,2,1.0,2.0,Private room,Private room in rental unit,4.92,0.038356164383561646,0.038461538461538464,0.0,0.0,360.0,13.0,241.25277777777777,2310.0,7.745435610274381
8859482,285.0,6,2.0,2.5,Entire home/apt,Entire townhouse,4.47,0.019178082191780823,0.019230769230769232,0.0,0.0,30.0,0.0,272.6666666666667,1995.0,7.59890045687141
8889577,69.0,2,1.0,1.5,Private room,Private room in rental unit,4.88,0.10684931506849316,0.09615384615384616,0.0,0.0,64.0,0.0,187.140625,2691.0,7.898039690764619
8918966,93.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.84,0.273972602739726,0.2692307692307692,0.0,0.34444444444444444,99.0,0.0,232.74747474747474,9299.999999999998,9.137877200242468
8953380,139.0,2,1.0,1.0,Private room,Private room in home,4.97,0.10410958904109589,0.11538461538461539,0.0,0.0,231.0,21.0,278.9177489177489,5282.0,8.572249397164315
8988738,44.0,3,1.0,1.0,Private room,Private room in home,4.8,1.0,1.0,1.0,1.0,82.0,0.0,270.5609756097561,16060.0,9.684149252062896
9007351,72.0,2,1.0,1.0,Private room,Private room in rental unit,4.91,0.7479452054794521,0.6538461538461539,1.0,0.24444444444444444,373.0,37.0,259.8632707774799,19656.0,9.8861887879578
9049864,1195.0,14,3.0,3.0,Entire home/apt,Entire home,4.93,0.08767123287671233,0.09615384615384616,0.0,0.07777777777777778,370.0,22.0,251.04864864864865,38240.0,10.551663517451031
9059696,97.0,2,1.0,1.5,Entire home/apt,Entire rental unit,4.62,0.005479452054794521,0.0,0.0,0.0,196.0,0.0,250.8673469387755,194.0,5.272999558563747
9078918,326.0,12,3.0,1.0,Entire home/apt,Entire condo,4.85,0.5863013698630137,0.5961538461538461,1.0,0.0,442.0,26.0,189.50904977375566,69764.0,11.152887730326308
9088488,166.0,8,3.0,1.0,Entire home/apt,Entire rental unit,4.95,0.4054794520547945,0.4230769230769231,0.8043478260869565,0.0,199.0,22.0,269.64824120603015,24568.0,10.109240764646255
9115645,116.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.81,0.6657534246575343,0.6730769230769231,0.7934782608695652,0.8777777777777778,131.0,0.0,233.33587786259542,28188.0,10.246687109906768
9165281,345.0,6,2.0,2.0,Entire home/apt,Entire condo,4.96,0.4136986301369863,0.41346153846153844,0.41304347826086957,0.2222222222222222,147.0,11.0,372.70068027210885,52095.0,10.860843449362212
9319078,220.0,7,2.0,1.0,Entire home/apt,Entire condo,4.81,0.5863013698630137,0.6057692307692307,1.0,0.0,362.0,29.0,187.9254143646409,47080.0,10.759624801590439
9406789,69.0,2,1.0,1.0,Private room,Private room in home,4.99,0.3698630136986301,0.40384615384615385,0.8043478260869565,0.0,92.0,7.0,305.70652173913044,9315.0,9.139488631004232
9452418,158.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.98,0.6383561643835617,0.6442307692307693,1.0,0.0,167.0,4.0,427.54491017964074,36814.0,10.513660649802818
