id,price,dist_navy_pier_miles,is_landmark_proximate,transit_north_premium,is_premium_transit_hub,shoreline_gravity,dist_to_nearest_beach_miles,crime_density_total,nb_homicides_half_mile
45867707,52.0,6.4909,0,0.08,0.5993,0.1491,5.8411,509.0186,4
45868710,580.0,6.2633,0,0.1034,0.751,0.1931,4.7864,258.2845,0
45868920,54.0,6.4119,0,0.0802,0.5942,0.1508,5.7892,509.0186,2
45879182,137.0,2.1518,0,0.2234,0.704,0.6677,0.6445,253.4784,0
45879824,50.0,4.0723,0,0.1325,0.0,0.2488,3.1224,314.0505,0
45885253,53.0,6.4069,0,0.0806,0.5973,0.1509,5.7706,509.0186,3
45887585,237.0,7.9532,0,0.0379,0.339,0.3382,1.8512,397.8142,2
45908801,68.0,3.1773,1,0.1399,0.0,0.3067,3.07,383.6329,1
45952602,80.0,3.323,0,0.1275,0.551,0.339,3.5773,188.3615,0
45956460,106.0,7.4002,0,0.0938,0.0,0.1753,5.8129,165.1946,0
45968904,69.0,2.838,1,0.1554,0.5965,0.336,2.6964,383.6329,1
45969120,140.0,2.6438,0,0.1909,0.6957,0.4432,1.4041,842.8006,1
45969134,204.0,2.6438,0,0.1909,0.6957,0.4432,1.4041,842.8006,1
45990524,72.0,2.8355,1,0.1542,0.5914,0.341,2.7597,383.6329,1
45991867,153.0,3.1895,1,0.1394,0.0,0.3058,3.084,383.6329,1
46002551,145.0,2.6438,0,0.1909,0.6957,0.4432,1.4041,842.8006,1
46036579,88.0,4.5314,0,0.1432,0.792,0.5021,2.6475,365.3628,0
46037467,144.0,2.7719,1,0.1745,0.6581,0.3493,1.9422,314.0505,0
46037709,86.0,8.034,0,0.0372,0.3358,0.3771,1.6166,397.8142,2
46050508,137.0,6.8132,0,0.0972,0.0,0.1781,5.3274,226.8979,0
46065519,135.0,6.5797,0,0.0917,0.0,0.1596,5.4713,354.858,0
46082311,125.0,5.1327,0,0.1338,0.8204,0.5548,3.243,358.0325,0
46090808,76.0,2.7546,1,0.1586,0.5953,0.3479,2.6567,383.6329,1
46091235,139.0,4.332,0,0.1487,0.793,0.6224,2.4419,365.3628,0
46099490,297.0,3.3108,1,0.156,0.6723,0.3064,2.3519,314.0505,0
46106793,48.0,6.7845,0,0.1031,0.8025,0.2131,5.0831,165.1946,0
46107192,43.0,6.7975,0,0.1024,0.7987,0.2085,5.1138,165.1946,0
46107325,36.0,6.8595,0,0.1022,0.8029,0.2097,5.1626,165.1946,0
46108566,114.0,8.1637,0,0.0981,0.0,0.2749,6.2867,180.9846,0
46116148,125.0,5.1846,0,0.1332,0.8235,0.5716,3.2961,358.0325,0
46155097,41.0,12.3556,0,0.0672,0.8979,0.1116,10.6953,52.5755,0
46177916,280.0,6.1337,0,0.1094,0.7801,0.2247,4.4791,226.8979,0
46200177,150.0,5.2468,0,0.0712,0.0,0.6137,2.0372,399.8848,0
46242944,59.0,4.1194,0,0.1222,0.6256,0.2311,3.4693,383.6329,0
46276229,100.0,7.488,0,0.1043,0.0,0.3254,5.6025,160.9753,0
46278553,173.0,2.324,0,0.2104,0.6995,0.55,0.9677,842.8006,1
46280796,214.0,9.8074,0,0.0258,0.2787,0.8991,2.8117,611.3177,0
46295164,,8.054,0,0.0925,0.0,0.1869,6.3202,235.8681,0
46297396,,8.1288,0,0.0919,0.0,0.1851,6.3954,235.8681,0
46316297,398.0,1.8599,0,0.2431,0.6952,0.7357,0.592,842.8006,0
46332709,722.0,4.6346,0,0.142,0.8004,0.5513,2.7445,365.3628,0
46371937,52.0,5.3717,0,0.1108,0.0,0.2027,4.1557,354.858,1
46393717,,9.9177,0,0.0781,0.8525,0.1393,8.2563,172.7917,0
46401985,125.0,1.6469,1,0.2565,0.679,0.6791,0.5461,842.8006,0
46412765,505.0,4.8193,0,0.1375,0.8002,0.4686,2.9368,365.3628,0
46414655,190.0,4.576,0,0.1432,0.7985,0.5576,2.6859,365.3628,0
46416869,152.0,7.6064,0,0.0409,0.3524,0.3812,1.4874,397.8142,1
46431345,162.0,5.4801,0,0.098,0.6351,0.1776,4.7046,397.3531,1
46467879,175.0,4.1077,0,0.1519,0.7757,0.5124,2.2326,365.3628,0
46469381,64.0,4.0752,1,0.097,0.4924,0.5053,3.5275,413.2855,0
46491381,999.0,1.9442,1,0.2014,0.5928,0.543,2.3116,1063.742,0
46491392,999.0,2.0858,1,0.191,0.5894,0.5066,2.4189,1063.742,0
46491411,999.0,1.9498,1,0.2013,0.5937,0.5353,2.2949,1063.742,0
46491425,435.0,1.9825,1,0.1992,0.5942,0.5201,2.2949,1063.742,0
46491432,999.0,2.0119,1,0.1956,0.5892,0.5372,2.4024,1063.742,0
46491438,999.0,1.936,1,0.2023,0.594,0.5394,2.2858,1063.742,0
46581790,60.0,5.1404,0,0.0994,0.6101,0.1866,4.514,397.3531,2
46604372,229.0,3.0524,0,0.1775,0.7192,0.4488,1.4677,253.4784,0
46605764,86.0,4.4854,0,0.1414,0.7754,0.3968,2.6581,365.3628,0
46641653,172.0,3.7807,0,0.1421,0.6795,0.2737,2.7828,314.0505,1
46744290,219.0,1.4931,1,0.2635,0.6568,0.6174,0.8518,842.8006,1
46744938,107.0,5.9382,0,0.1101,0.7641,0.2185,4.3552,226.8979,0
46757419,147.0,11.0497,0,0.0332,0.0,0.0942,10.372,88.9147,0
46758768,214.0,1.6322,1,0.2413,0.6351,0.539,1.3738,1063.742,3
46816683,27.0,9.5025,0,0.0268,0.0,0.4303,2.5308,611.3177,1
46838034,631.0,1.734,1,0.242,0.6617,0.5524,0.9403,842.8006,1
46874139,102.0,9.1853,0,0.0956,0.9734,0.4932,7.3141,402.4574,1
46883218,96.0,4.0266,0,0.143,0.719,0.2995,2.5991,258.2845,0
46915572,143.0,4.332,0,0.1487,0.793,0.6224,2.4419,365.3628,0
46920112,203.0,4.6057,0,0.1422,0.7973,0.527,2.7173,365.3628,0
46920402,94.0,4.916,0,0.1349,0.7978,0.4208,3.0465,365.3628,0
46925854,,7.4237,0,0.0929,0.0,0.1712,5.8641,165.1946,0
46940257,,1.176,1,0.299,0.6506,0.7363,0.8405,842.8006,2
46941176,164.0,5.5977,0,0.1137,0.7502,0.2233,4.0706,258.2845,0
46947744,125.0,1.2287,1,0.2967,0.6614,0.7637,0.5897,842.8006,1
46984326,353.0,3.7911,0,0.1409,0.0,0.2696,2.8186,314.0505,1
47003905,344.0,2.9178,1,0.1589,0.6224,0.3184,2.4478,383.6329,1
47025410,249.0,4.5555,0,0.1397,0.7763,0.386,2.7332,365.3628,0
47028932,360.0,3.8354,0,0.1549,0.749,0.4103,2.0792,253.4784,0
47052817,,1.2162,1,0.2926,0.6484,0.7092,0.9056,842.8006,2
47053557,,1.176,1,0.299,0.6506,0.7363,0.8405,842.8006,2
47054084,,1.176,1,0.299,0.6506,0.7363,0.8405,842.8006,2
47054253,92.0,4.9787,0,0.0893,0.5341,0.2066,4.8879,188.3615,2
47078640,91.0,6.2116,0,0.1009,0.0,0.1817,4.8802,258.2845,0
47116347,166.0,1.921,1,0.2019,0.5898,0.5761,2.3706,1063.742,0
47131603,333.0,2.0814,1,0.2035,0.627,0.434,1.7741,383.6329,0
47139845,62.0,4.0437,0,0.1101,0.5554,0.252,3.9924,188.3615,0
47314728,406.0,4.6415,0,0.1261,0.7115,0.2432,3.342,258.2845,0
47327806,249.0,8.9601,0,0.097,0.966,0.5118,7.0901,402.4574,1
47334435,297.0,4.1237,0,0.153,0.784,0.6103,2.2335,365.3628,0
47429162,320.0,4.5013,0,0.1233,0.0,0.2282,3.5228,314.0505,0
47434371,172.0,6.14,0,0.1038,0.7411,0.1915,4.7157,258.2845,0
47449432,139.0,4.332,0,0.1487,0.793,0.6224,2.4419,365.3628,0
47451564,1175.0,2.4964,1,0.1978,0.6914,0.4604,1.3357,842.8006,1
47478472,605.0,8.5063,0,0.0338,0.3218,0.6024,1.4767,611.3177,2
47498245,333.0,11.2387,0,0.0178,0.2173,0.173,5.2943,339.1098,0
47530764,139.0,6.1992,0,0.1056,0.7599,0.2021,4.6644,226.8979,0
47537168,83.0,4.0829,1,0.0965,0.0,0.6107,3.2749,413.2855,0
47537784,93.0,4.0701,1,0.0968,0.0,0.6079,3.2936,413.2855,0
47538599,90.0,4.0276,1,0.0979,0.0,0.6301,3.3049,413.2855,0
47548236,113.0,7.9887,0,0.0746,0.0,0.1272,7.0297,332.1549,0
47554803,99.0,4.0557,1,0.0972,0.0,0.6196,3.2904,413.2855,0
47591966,469.0,3.4301,1,0.1507,0.6676,0.2918,2.5063,314.0505,1
47730404,753.0,1.0326,1,0.3297,0.6702,0.9603,0.2984,842.8006,0
47732195,108.0,4.8326,0,0.1232,0.7187,0.238,3.4814,258.2845,0
47734866,51.0,5.7244,0,0.0957,0.6437,0.1715,4.9024,354.858,2
47740144,181.0,3.6967,0,0.1412,0.0,0.2682,2.8035,314.0505,1
47741881,244.0,6.9279,0,0.0657,0.0,0.144,6.6197,169.0158,1
47856464,285.0,3.9904,0,0.1509,0.0,0.3957,2.2299,253.4784,0
47862092,42.0,5.7141,0,0.0909,0.6106,0.1687,5.0503,397.3531,2
47880622,220.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
47904340,1440.0,1.5558,1,0.2626,0.6712,0.6631,0.5973,842.8006,0
47915321,174.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
47924389,265.0,4.4085,0,0.1464,0.7917,0.5563,2.5193,365.3628,0
47956909,384.0,3.724,0,0.164,0.0,0.7463,1.8363,365.3628,0
48024458,224.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
48024552,333.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
48026061,68.0,7.7796,0,0.0982,0.862,0.2313,5.9525,235.8681,0
48087457,315.0,3.5572,0,0.1483,0.676,0.2882,2.5766,314.0505,1
48103490,399.0,1.0145,1,0.3348,0.0,0.8612,0.2327,842.8006,0
48116168,,6.4111,0,0.1181,0.875,0.6469,4.5405,358.0325,1
48117413,190.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
48117497,189.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
48135056,219.0,1.9854,1,0.1965,0.5867,0.5691,2.4497,1063.742,0
48135942,104.0,7.0279,0,0.09,0.0,0.1561,5.7637,218.0524,0
48137449,211.0,1.8944,1,0.2045,0.592,0.5716,2.3176,1063.742,0
48138364,199.0,3.3092,0,0.1748,0.0,0.653,1.428,253.4784,0
48146215,126.0,4.9337,0,0.1303,0.0,0.315,3.1791,159.7822,0
48158156,125.0,3.6759,1,0.1126,0.5266,0.3511,4.099,152.0856,0
48180138,307.0,5.3791,0,0.1115,0.0,0.2051,4.1235,258.2845,0
48180549,98.0,5.4567,0,0.1099,0.0,0.2009,4.2182,258.2845,1
48183209,140.0,5.6256,0,0.081,0.5367,0.178,5.3972,169.0158,2
48196821,110.0,1.1576,1,0.3053,0.6588,0.7884,0.6275,842.8006,1
48198799,,1.1576,1,0.3053,0.6588,0.7884,0.6275,842.8006,1
48213677,175.0,3.2309,0,0.1767,0.0,0.6155,1.3664,253.4784,0
48228569,342.0,4.8362,0,0.138,0.8056,0.516,2.9469,365.3628,0
48229808,175.0,1.4499,1,0.2716,0.6653,0.6744,0.6328,842.8006,0
48230225,241.0,0.803,1,0.3538,0.6378,0.9798,1.1391,1063.742,0
48230359,177.0,0.832,1,0.3464,0.6346,0.9651,1.2218,1063.742,0
48239081,220.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48239116,222.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48242050,,5.3817,0,0.113,0.7209,0.2109,4.0493,258.2845,0
48244390,674.0,7.314,0,0.1093,0.9088,0.6268,5.4481,329.1328,0
48244925,147.0,7.3017,0,0.1094,0.9083,0.6252,5.4355,329.1328,0
48247709,138.0,7.3208,0,0.1091,0.9076,0.5934,5.4508,329.1328,0
48247856,169.0,7.3444,0,0.1088,0.9081,0.5848,5.4735,329.1328,0
48247873,147.0,7.419,0,0.1082,0.9113,0.5928,5.5496,329.1328,0
48247889,186.0,7.3815,0,0.1087,0.9114,0.6273,5.5162,329.1328,0
48271850,79.0,7.0374,0,0.0902,0.0,0.1567,5.7593,218.0524,0
48279927,330.0,4.0191,0,0.1384,0.6944,0.2693,2.8657,314.0505,1
48286887,151.0,3.3429,1,0.1445,0.6276,0.2811,2.7547,383.6329,0
48292161,207.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48292183,226.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48307895,219.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48307916,191.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48325815,156.0,7.3193,0,0.0951,0.0,0.1797,5.7144,165.1946,0
48326302,208.0,2.8597,1,0.1695,0.6544,0.3361,2.0619,314.0505,0
48334110,135.0,9.0793,0,0.0293,0.295,0.3332,2.4282,382.9801,1
48343458,50.0,7.0681,0,0.1026,0.0,0.2275,5.2919,165.1946,0
48349199,417.0,1.1625,1,0.2926,0.6327,0.726,1.2682,1063.742,5
48349354,279.0,1.1625,1,0.2926,0.6327,0.726,1.2683,1063.742,5
48349511,344.0,1.1625,1,0.2926,0.6327,0.726,1.2682,1063.742,5
48381059,207.0,4.5487,0,0.1428,0.7925,0.5002,2.6648,365.3628,0
48397983,382.0,1.5492,1,0.2363,0.6024,0.6802,2.0356,1063.742,2
48398831,382.0,1.5213,1,0.2407,0.6069,0.6555,1.9252,1063.742,2
48399453,255.0,1.5123,1,0.2415,0.6068,0.6615,1.9261,1063.742,2
48436315,197.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48436693,221.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48449444,76.0,4.5058,0,0.0864,0.4756,0.46,3.2118,413.2855,0
48466374,100.0,7.0298,0,0.0897,0.0,0.1556,5.7752,218.0524,0
48467224,200.0,5.4359,0,0.1136,0.7309,0.2154,4.0311,258.2845,0
48472291,199.0,7.4856,0,0.0421,0.3574,0.4384,1.1469,397.8142,1
48484534,258.0,6.7718,0,0.1054,0.0,0.2356,5.0,165.1946,0
48507591,,7.4062,0,0.0429,0.3604,0.3571,1.6587,397.8142,0
48525041,90.0,4.92,0,0.1362,0.8061,0.4851,3.033,365.3628,0
48526470,143.0,7.2419,0,0.107,0.0,0.355,5.3533,160.9753,0
48537824,511.0,3.3737,1,0.1434,0.6271,0.2787,2.7857,383.6329,0
48563558,217.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48563590,182.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48563615,196.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48590846,114.0,8.3204,0,0.0652,0.0,0.1176,7.5761,332.1549,0
48601663,150.0,1.3924,1,0.2648,0.6335,0.6193,1.3064,1063.742,4
48602335,245.0,0.6962,1,0.385,0.0,0.8855,0.773,842.8006,0
48604149,159.0,1.4226,1,0.261,0.6322,0.6085,1.3434,1063.742,4
48606061,160.0,1.7244,1,0.2361,0.6433,0.5186,1.2692,842.8006,3
48606568,256.0,1.4025,1,0.261,0.6269,0.6227,1.452,1063.742,5
48608759,215.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
48611473,139.0,1.4278,1,0.2724,0.6614,0.6627,0.7069,842.8006,1
48625546,269.0,3.3802,1,0.1432,0.6274,0.2782,2.7889,383.6329,0
48627682,291.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
48627978,440.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
48644095,192.0,4.7131,0,0.1394,0.7963,0.4725,2.8319,365.3628,0
48645918,252.0,3.4834,0,0.1653,0.7412,0.4556,1.7265,253.4784,0
48673897,656.0,1.773,1,0.2376,0.6589,0.5331,1.022,842.8006,1
48674880,276.0,1.4695,1,0.2569,0.6344,0.5907,1.3136,1063.742,4
48674999,330.0,1.7092,1,0.2393,0.6482,0.5286,1.1689,842.8006,3
48675826,239.0,1.5253,1,0.2548,0.6435,0.5771,1.151,842.8006,3
48679661,154.0,3.7631,0,0.1354,0.645,0.2557,2.9959,314.0505,1
48687841,179.0,1.4371,1,0.272,0.6629,0.6665,0.6786,842.8006,1
48698760,98.0,3.9524,1,0.1001,0.0,0.607,3.4245,413.2855,0
48703423,135.0,4.8786,0,0.0907,0.5332,0.2124,4.8167,188.3615,1
48711460,195.0,1.4306,1,0.2574,0.6257,0.6136,1.4869,1063.742,4
48712064,166.0,2.3933,1,0.1808,0.6134,0.3858,2.1782,383.6329,0
48714778,199.0,2.2769,1,0.1883,0.617,0.4026,2.0515,383.6329,0
48715053,276.0,1.694,1,0.2379,0.6409,0.5247,1.2953,842.8006,3
48733260,150.0,1.463,1,0.2567,0.6323,0.5936,1.3566,1063.742,4
48734023,129.0,1.7815,1,0.2314,0.6438,0.5044,1.2984,842.8006,3
48735583,302.0,1.2975,1,0.2739,0.6292,0.6644,1.3754,1063.742,5
48741597,152.0,9.3899,0,0.0938,0.0,0.4144,7.509,180.9846,1
48770960,747.0,4.8782,0,0.1369,0.8046,0.4874,2.9915,365.3628,0
48803125,252.0,0.4678,1,0.4441,0.0,0.7445,0.8933,842.8006,0
48803658,250.0,0.9051,1,0.3342,0.6366,0.8907,1.1597,1063.742,0
48807195,166.0,2.3426,1,0.185,0.6183,0.3913,2.0741,383.6329,0
48807498,245.0,0.69,1,0.3865,0.0,0.8799,0.7724,842.8006,0
48808001,230.0,2.3941,1,0.1809,0.6141,0.3852,2.1679,383.6329,0
48823592,109.0,4.4783,0,0.1416,0.7757,0.3997,2.6487,365.3628,0
48828310,99.0,5.4572,0,0.1291,0.8337,0.5636,3.5697,358.0325,0
48828799,120.0,4.5488,0,0.1399,0.7762,0.3869,2.7262,365.3628,0
48849566,330.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
48862362,103.0,8.1924,0,0.1019,0.0,0.5132,6.3179,402.4574,0
48878171,359.0,2.8026,0,0.1925,0.0,0.6502,0.9728,253.4784,0
48881428,170.0,3.7222,0,0.1431,0.6755,0.2749,2.7472,314.0505,1
48902083,151.0,4.8293,0,0.1377,0.8029,0.4899,2.9428,365.3628,0
48906645,100.0,5.1208,0,0.134,0.8204,0.5625,3.2315,358.0325,0
48924381,230.0,5.2015,0,0.1265,0.7843,0.3113,3.4209,159.7822,0
48925715,275.0,5.1808,0,0.1268,0.7836,0.312,3.4011,159.7822,0
48932073,143.0,4.332,0,0.1487,0.793,0.6224,2.4419,365.3628,0
48937681,123.0,3.9373,0,0.1123,0.5546,0.2612,3.9239,188.3615,0
48939208,,8.3363,0,0.0901,0.841,0.1784,6.6113,165.1946,0
48939498,,8.3363,0,0.0901,0.841,0.1784,6.6113,165.1946,0
48945171,165.0,5.1785,0,0.1262,0.0,0.3027,3.4179,159.7822,0
48951655,97.0,4.8389,0,0.1041,0.6076,0.1976,4.2504,397.3531,0
48954867,150.0,1.393,1,0.2647,0.6334,0.6191,1.3084,1063.742,4
48955382,271.0,0.9919,1,0.3335,0.6643,0.9757,0.4493,842.8006,0
48957294,217.0,3.3566,1,0.1227,0.5345,0.3968,3.8397,289.1653,0
48957867,276.0,1.2247,1,0.2829,0.6294,0.6997,1.3561,1063.742,4
48980048,120.0,7.6366,0,0.0969,0.0,0.2061,5.8732,235.8681,0
48983864,65.0,5.7012,0,0.0702,0.0,0.2123,5.2638,150.5926,0
48997777,297.0,3.685,0,0.1612,0.755,0.4883,1.8539,253.4784,0
49001576,131.0,11.678,0,0.0631,0.0,0.0999,10.2567,86.1152,0
49011985,165.0,1.5003,1,0.2646,0.6617,0.6336,0.753,842.8006,1
49016514,126.0,5.0084,0,0.0899,0.5403,0.2023,4.863,188.3615,2
49047616,213.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
49054417,130.0,4.3895,0,0.1284,0.0,0.2427,3.2728,314.0505,0
49075078,198.0,4.4871,0,0.1102,0.6048,0.2123,3.95,383.6329,1
49093623,,2.0984,0,0.227,0.7034,0.6927,0.5933,253.4784,0
49109406,137.0,4.4245,0,0.1314,0.7126,0.2584,3.0998,258.2845,0
49140268,680.0,1.7585,1,0.2339,0.6451,0.5116,1.2584,842.8006,3
49156225,128.0,5.5142,0,0.1121,0.7304,0.2113,4.1187,258.2845,0
49158897,360.0,3.2633,0,0.1723,0.7345,0.4773,1.5265,253.4784,0
49173480,165.0,4.1118,0,0.1501,0.7674,0.4432,2.2745,365.3628,0
49178299,,11.9657,0,0.0717,0.0,0.1287,10.2164,52.5755,0
49180775,90.0,5.0011,0,0.0761,0.4565,0.4129,2.9091,446.6997,1
49181476,218.0,2.1204,1,0.2049,0.6393,0.4294,1.611,383.6329,0
49219176,262.0,5.2969,0,0.117,0.7365,0.2272,3.8392,258.2845,0
49223199,,9.2237,0,0.0835,0.0,0.1575,7.5172,172.7917,0
49225979,61.0,4.1118,0,0.1501,0.7674,0.4432,2.2745,365.3628,0
49226244,165.0,5.6922,0,0.0639,0.4276,0.4324,2.1258,446.6997,0
49227509,837.0,4.6333,0,0.1421,0.8003,0.5512,2.7432,365.3628,0
49228923,207.0,5.1817,0,0.127,0.7854,0.3169,3.3932,159.7822,0
49241812,263.0,5.2969,0,0.117,0.7365,0.2272,3.8392,258.2845,0
49242325,201.0,1.651,1,0.2368,0.6277,0.5354,1.5269,1063.742,4
49251081,45.0,7.4141,0,0.0428,0.36,0.3639,1.6045,397.8142,0
49255953,147.0,1.4297,1,0.2719,0.6606,0.6582,0.7259,842.8006,1
49276630,177.0,6.3104,0,0.0556,0.4066,0.317,2.5226,358.5659,0
49290332,81.0,4.6597,0,0.1402,0.7936,0.4681,2.781,365.3628,0
49293937,735.0,4.4848,0,0.1441,0.7903,0.5041,2.6014,365.3628,0
49319551,250.0,3.3551,1,0.1516,0.0,0.2926,2.4889,314.0505,1
49347198,274.0,0.9047,1,0.3492,0.6652,0.9216,0.4395,842.8006,0
49360466,63.0,8.8427,0,0.0949,0.0,0.3018,6.9535,180.9846,0
49375436,130.0,6.6086,0,0.0974,0.7413,0.1753,5.2127,258.2845,0
49382066,560.0,1.8695,0,0.2412,0.6921,0.6893,0.6507,842.8006,0
49399182,1330.0,0.9176,1,0.3466,0.6647,0.9422,0.4481,842.8006,0
49418708,72.0,6.4671,0,0.0532,0.0,0.5463,1.0231,390.6212,0
49425000,38.0,11.8466,0,0.0724,0.0,0.1312,10.0916,52.5755,0
49435519,272.0,5.2969,0,0.117,0.7365,0.2272,3.8392,258.2845,0
49435537,193.0,4.1557,0,0.1539,0.0,0.8017,2.2792,365.3628,0
49435621,193.0,4.1557,0,0.1539,0.0,0.8017,2.2792,365.3628,0
49458886,214.0,0.9395,1,0.3456,0.6703,0.8692,0.3308,842.8006,0
49462631,320.0,1.024,1,0.3298,0.6674,0.9958,0.3679,842.8006,0
49477699,251.0,4.4892,0,0.129,0.7083,0.2499,3.2105,314.0505,0
49479723,289.0,1.4158,1,0.262,0.633,0.6106,1.3248,1063.742,4
49485163,95.0,7.1002,0,0.0945,0.0,0.1718,5.6043,226.8979,0
49503602,90.0,5.4987,0,0.1264,0.8212,0.4169,3.616,365.3628,0
49503746,,6.8514,0,0.1016,0.7981,0.2052,5.1754,165.1946,0
49504197,111.0,1.5414,1,0.2648,0.6729,0.682,0.5489,842.8006,0
49504727,,8.4866,0,0.0817,0.0,0.1408,7.0232,217.7129,0
49506405,36.0,11.7861,0,0.0723,0.0,0.1302,10.0395,52.5755,0
49507376,52.0,5.8627,0,0.1021,0.0,0.1821,4.7033,354.858,1
49513916,294.0,0.669,1,0.3914,0.0,0.8634,0.7766,842.8006,0
49515824,52.0,5.8079,0,0.1021,0.0,0.1819,4.6878,354.858,1
49516679,58.0,5.9249,0,0.101,0.0,0.1794,4.779,354.858,1
49529413,203.0,1.039,1,0.3284,0.6695,0.9812,0.3153,842.8006,0
49530220,144.0,4.9357,0,0.0769,0.0,0.6132,2.3607,314.8131,0
49567370,215.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
49568068,385.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
49568139,638.0,3.3323,0,0.1734,0.751,0.6026,1.4654,253.4784,0
49568476,330.0,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
49568786,,1.6642,1,0.2436,0.6489,0.5423,1.1256,842.8006,3
49568994,,1.7092,1,0.2393,0.6482,0.5286,1.1691,842.8006,3
49579795,259.0,6.3629,0,0.1183,0.8709,0.5991,4.4861,358.0325,1
49595463,32.0,4.7853,0,0.1044,0.6038,0.1996,4.2262,397.3531,1
49633033,197.0,4.2724,0,0.1477,0.7788,0.4775,2.4037,365.3628,0
49636220,107.0,6.4333,0,0.099,0.7356,0.1781,5.0622,258.2845,0
49663807,95.0,7.94,0,0.0929,0.8304,0.1855,6.2226,165.1946,0
49672519,53.0,2.9128,1,0.1513,0.5921,0.3305,2.8003,383.6329,1
49707142,,8.5011,0,0.0817,0.0,0.1407,7.0354,172.7917,0
49707308,122.0,4.6455,0,0.1234,0.0,0.2315,3.4874,314.0505,0
49717398,48.0,6.0364,0,0.0588,0.0,0.4906,1.5668,399.8848,0
49732248,46.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49732466,45.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49732675,47.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49732720,56.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49732781,49.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49732864,39.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49732987,43.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733110,47.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733339,49.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733413,45.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733543,45.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733631,59.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733686,40.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733748,47.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733798,50.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49733843,53.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
49742520,267.0,6.3629,0,0.1183,0.8709,0.5991,4.4861,358.0325,1
49809457,,4.9253,0,0.0902,0.5346,0.2091,4.8418,188.3615,1
49815034,900.0,1.9271,1,0.1994,0.5835,0.6456,2.5185,276.7138,0
49888114,104.0,6.4278,0,0.1159,0.8612,0.4373,4.5374,358.0325,0
49890166,45.0,7.5293,0,0.0417,0.3554,0.3667,1.5817,397.8142,1
49904304,160.0,6.7003,0,0.1003,0.7723,0.1904,5.1373,226.8979,0
49912659,284.0,3.7841,0,0.1609,0.7699,0.6045,1.8977,365.3628,0
49923914,143.0,4.4478,0,0.0878,0.4785,0.4481,3.3273,413.2855,0
49943153,140.0,0.883,1,0.3357,0.6322,0.9301,1.2809,1063.742,0
49946504,45.0,7.4378,0,0.0425,0.359,0.3694,1.5616,397.8142,1
49979135,195.0,2.6767,1,0.1502,0.5522,0.5561,3.3226,276.7138,0
49987405,79.0,1.5007,1,0.2639,0.66,0.6266,0.7881,842.8006,1
49988122,93.0,6.7397,0,0.1091,0.8446,0.2912,4.8854,160.9753,0
