id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,geometry,index_right,official_neighbourhood,dist_loop_center_miles,dist_navy_pier_miles,dist_ohare_airport_miles,dist_fulton_market_miles,dist_museum_campus_miles,dist_mccormick_place_miles,min_dist_rail_miles,avg_dist_top3_rail_miles,is_rail_accessible,dist_to_shoreline_miles,dist_to_nearest_beach_miles
946230712428398668,*Bold Bohemian Splendor | 1PBR | Pilsen,43933909,Nat,,North Lawndale,41.86322901931375,-87.69457731223662,Private room,,1,3,2024-04-16,0.15,26,0,0,R23000103897,POINT (1158243.723088602 1893397.9699735672),52,North Lawndale,4.385905259583678,6.621957215805279,18.603034003939616,4.019626586719251,4.249485102604509,4.802630483893815,0.6311303885162531,1.4269694420304537,0,4.201714128159311,4.654001743032672
946246808814878745,Bold Bohemian Splendor | 1PBR | Pilsen,43933909,Nat,,North Lawndale,41.86462176951977,-87.69457318261495,Private room,,1,3,2024-03-15,0.15,26,0,0,R23000103897,POINT (1158241.0718696185 1893905.493279752),52,North Lawndale,4.290285546098576,6.526337502320177,18.506410040839523,3.924006873234149,4.160127732309047,4.8992544469939086,0.6945846847428426,1.3865690762749374,0,4.17764838108906,4.59660528361694
946252317456837999,*Bold Bohemian Splendor | 1PBR | Pilsen,43933909,Nat,,North Lawndale,41.86316004351167,-87.6964105703433,Private room,,1,7,2024-07-25,0.34,26,0,0,R23000103897,POINT (1157744.5375652658 1893369.1252381327),52,North Lawndale,4.485910990411481,6.721962946633082,18.51395430926125,4.119632317547053,4.349490833432311,4.891710178572182,0.7052291720593465,1.4512278103525484,0,4.294516286825009,4.732688230483876
946257037391119271,Bold Bohemian Splendor | 1PBR | Pilsen,43933909,Nat,,North Lawndale,41.862781234543256,-87.69651389103042,Private room,,1,3,2024-03-20,0.15,26,0,0,R23000103897,POINT (1157717.4173144246 1893230.8793781747),52,North Lawndale,4.517230329577984,6.7532822857995845,18.535000826139445,4.1509516567135565,4.380810172598815,4.870663661693988,0.6958293811931765,1.4648256345202952,0,4.306169910052208,4.752517598046425
946342407326967504,Comfortable room. Bathroom is shared in the home.,489086639,Victoria,,East Side,41.70185,-87.52842,Private room,45.0,1,24,2025-09-02,0.98,2,260,9,R23000096558,POINT (1204054.869838434 1834972.9651058926),22,East Side,17.460678869584545,17.123440864292867,38.34472938604313,19.012380764484195,15.678191612894553,14.939064898209692,2.0301176317005787,2.640005954200472,0,0.568386210422006,6.71293045673907
946562224628344160,Historic Worker's Cottage,2763879,Sarah,,Pullman,41.686815208170856,-87.61007278041356,Entire home/apt,90.0,30,14,2024-11-26,0.57,1,138,1,R23000106796,POINT (1181803.0722329356 1829296.6392204901),61,Pullman,14.321384983202734,14.30036282352186,35.20543549966131,15.873086878102384,12.538897726512744,11.799771011827882,0.10599141629912233,0.4804891520072088,1,4.438055553060725,7.403558179310093
946651002906978369,Chicago's Magnificent Mile Stay + Dining & Gym,425863337,St. Clair Hotel Chicago,,Near North Side,41.89286,-87.62213,Private room,218.0,1,242,2025-09-08,9.72,2,160,86,R22056986888,POINT (1177888.6160050433 1904350.6304647357),17,Near North Side,1.4090859160999765,0.9719983766605076,20.24929014508975,1.775364588964404,2.417247628058822,3.1563743427436832,0.5883361392038726,0.9531380141483794,0,0.07847576209222729,0.7552935861528409
946948795869099240,Stylish 2BR Andersonville — Walk to Lake & Cafés,41554295,Alfredo,,Edgewater,41.9846,-87.66496,Entire home/apt,136.0,2,107,2025-09-17,4.16,1,142,58,R23000095391,POINT (1165966.6288192493 1937687.1764311504),37,Edgewater,9.206452256256837,9.543690261548512,13.272575583484748,7.654750361357186,10.988939512946827,11.728066227631688,1.2357408124701525,2.1664892792990305,0,0.7198342868339478,5.251184340085936
947090612500128855,Suncatcher Condo in Logan Square,104036361,Julie,,Logan Square,41.92802163194592,-87.7188671124461,Entire home/apt,124.0,32,9,2025-08-31,0.5,1,311,4,,POINT (1151458.1895192226 1916960.072595199),10,Logan Square,8.0286748820287,8.365912887320375,12.855375634429882,6.47697298712905,9.81116213871869,10.55028885340355,0.5148639347557489,1.3369522527338995,0,4.39099934891886,4.954064345855157
947435095334106283,Downtown Penthouse Huge Patio with Great View,528930334,Shawn,,Loop,41.88468153055097,-87.63438328157837,Entire home/apt,856.0,2,56,2025-09-21,3.96,1,323,48,R24000120878,POINT (1174576.6844368274 1901342.982908914),18,Loop,0.6923899191707746,2.0238560257347697,20.191660597287807,0.8593119757288756,2.474877175860765,3.214003890545626,0.3480759104090302,0.47042757302346533,1,0.8266181125660274,1.4548573654962833
947581269026310419,River North Apt.  w/ River View,879929,Dipan,,Near North Side,41.89042,-87.62563,Entire home/apt,117.0,32,10,2025-04-28,0.45,1,207,4,,POINT (1176943.002747956 1903453.614984349),17,Near North Side,1.060103200669321,1.1759487555522796,20.24008602071461,1.4263818735337488,2.4264517524339624,3.1655784671188236,0.4379506323801612,0.7691574148426136,1,0.2919581264409649,0.9374532528609002
947741672309816791,South Loop Studio Hotel (303),136328354,Zhenhui,,Loop,41.87368,-87.62639,Private room,93.0,1,60,2025-09-08,2.43,4,280,31,R24000117678,POINT (1176786.318943102 1897351.8635704513),18,Loop,0.48199527869613973,2.361258456073472,21.366045795154722,2.0336971735957903,1.3004919779938504,2.0396186926787117,0.2941439536518155,0.350431219626586,1,0.6150763935576103,2.088463777192181
948073378669236963,Lovely 3 BR. Great Location!,483243086,Roberto,,Humboldt Park,41.9135125,-87.7044161,Entire home/apt,161.0,3,79,2025-09-09,3.03,1,340,38,R24000123480,POINT (1155429.3826892478 1911701.4402628848),49,Humboldt Park,6.2806018702219735,6.617839875513649,14.603448646236608,4.728899975322323,8.063089126911963,8.802215841596825,1.4421284552775442,1.6889273357393348,0,3.895695619985569,4.12584874300646
948174944305524456,Mahogany Room #1,527346478,Yuliia,,North Lawndale,41.85976426336204,-87.69487921861553,Private room,59.0,1,88,2025-08-29,3.39,5,256,41,R23000106148,POINT (1158170.873939774 1892134.8097717636),52,North Lawndale,4.638937333566939,6.87498928978854,18.82847170336679,4.272658660702511,4.502517176587769,4.577192784466641,0.5332741919586088,1.5477928499479616,0,4.276158493281686,4.8138164718124
948188116434450197,Poplar Room #3,527346478,Yuliia,,North Lawndale,41.86022388933143,-87.69508244456865,Private room,71.0,1,66,2025-08-24,2.54,5,262,30,R23000106148,POINT (1158114.2679569183 1892301.8846801347),52,North Lawndale,4.618015188582958,6.854067144804558,18.78610789821021,4.25173651571853,4.4815950316037885,4.619556589623222,0.5530196453186744,1.5334077669691726,0,4.278441546848495,4.802008235017676
948194364672685048,Maple Room #5,527346478,Yuliia,,North Lawndale,41.85845,-87.69353,Private room,71.0,1,63,2025-09-16,2.42,5,260,35,R23000106148,POINT (1158541.9842085242 1891658.6316555156),52,North Lawndale,4.658836547108182,6.894888503329782,18.988942988404332,4.292557874243754,4.522416390129012,4.416721499429101,0.44585439596786713,1.5810293321705962,1,4.2312386956366375,4.818502914463847
948385533066604943,South Loop Studio Hotel (309),136328354,Zhenhui,,Loop,41.8729842,-87.62717959999999,Private room,102.0,1,72,2025-09-07,2.98,4,304,51,R24000117800,POINT (1176573.3557795323 1897096.5446604502),18,Loop,0.49001720036877405,2.4499482427345796,21.374067716827355,2.0417190952684243,1.2924700563212161,2.031596771006077,0.2927405371998538,0.3614197222124239,1,0.6664234220819201,2.140476940558841
948506948618220916,Eclectic City Haven,440569022,Jessica,,West Town,41.9063725,-87.6946856,Private room,90.0,32,20,2024-10-15,0.77,1,282,4,,POINT (1158097.2252823205 1909119.1911716776),11,West Town,5.286266323956829,5.6235043292485045,15.597784192501752,3.734564429057178,7.068753580646819,7.80788029533168,1.2361955929492372,1.3940361426709778,0,3.5170057144715807,3.6698670042980757
948571208847617317,"Andersonville, amazing location, 3 beds 1 bath",42041330,Barbara,,Edgewater,41.9773775,-87.666917,Entire home/apt,249.0,3,59,2025-09-01,2.4,1,143,23,R23000108470,POINT (1165455.0361435541 1935051.1134908656),37,Edgewater,8.804090463720918,9.141328469012594,12.676428686518832,7.252388568821268,10.586577720410908,11.32570443509577,0.7453787040899639,2.24118461942116,0,0.9427853653390147,4.842796201943977
948802577160716526,Modern Pilsen two-bedroom,45765142,Laura Lynn & Jon,,Lower West Side,41.85532,-87.67809,Entire home/apt,,2,9,2024-05-28,0.35,1,0,0,R23000106218,POINT (1162756.7950795088 1890549.7889895386),54,Lower West Side,4.07058499312949,6.306636949351091,19.997210703737977,3.7043063202650623,3.9341648361503205,3.408453784095455,0.3874111535655075,1.4684821244995057,1,3.513096465297444,4.406423198557156
948807522571127459,"Good location, close all attractions",159617453,Ömer,,Avondale,41.942187112542726,-87.71565755379676,Private room,58.0,32,0,,,1,88,0,,POINT (1152294.3860236292 1922128.2772540422),48,Avondale,8.849130971884094,9.18636897717577,12.034919544574487,7.297429076984444,10.631618228574084,11.370744943258945,1.1012838573743304,1.2627223787122623,0,3.984402203139455,5.06894914992811
949197283155584669,Cozy 3 bedroom 4/20 Friendly,473593491,Colin,,South Shore,41.7523733,-87.5830888,Entire home/apt,254.0,32,0,,,1,365,0,,POINT (1188965.4094579841 1853248.3610162556),19,South Shore,11.14157729935484,10.804339294063164,32.02562781581342,12.69327919425449,9.35909004266485,8.619963327979988,0.7261543562325672,0.81903569634489,0,1.3939167197682358,2.7094617020083827
950045929169892039,Chic Chicago Getaway w/ Fireplace!,121719854,Evolve,,Beverly,41.70243,-87.68059,Entire home/apt,82.0,32,0,,,23,265,0,,POINT (1162498.6128865003 1834832.6410345922),73,Beverly,14.671973278727004,16.908025234948603,30.500802704105002,14.305694605862575,14.535553121747833,13.49142473841295,0.6106010936353399,0.7054230889301614,0,7.378685583859092,8.091171554078633
950065846139779573,"Spacious 7-BR House for 13 Guests, Prime Location",515855788,Hatice,,Near West Side,41.87744264662311,-87.68125400255703,Entire home/apt,719.0,32,30,2025-08-24,1.18,11,241,15,,POINT (1161833.593172968 1898604.67383727),13,Near West Side,2.719887466388878,4.955939422610479,18.296815485125812,2.35360879352445,4.369722288022758,5.108849002707619,0.8834477769066504,1.2575893636864812,0,3.292494202959647,3.5340702213020023
950139059189399624,Private Room in Rogers Park,485390604,Rudia,,West Ridge,42.01435990692777,-87.68413010027726,Private room,38.0,2,34,2025-09-05,1.31,4,345,17,R22000094268,POINT (1160672.4337767598 1948491.7843883967),9,West Ridge,12.25546797590377,12.592705981195445,14.316214393097757,10.703766081004119,14.03795523259376,14.77708194727862,0.5493922978548248,1.4004895941781976,0,1.1580263878902466,7.528799821159048
950158144791759996,Unparalleled condo in Chi - Secondary Bedroom,14184596,Kimia,,Near North Side,41.8961967,-87.6315566,Private room,75.0,32,3,2025-08-09,0.25,2,278,3,,POINT (1175312.0856202734 1905545.3909745573),17,Near North Side,1.3490200104960064,1.6862580157876823,19.535030505962574,1.5136657490120728,3.1315072671859965,3.8706339818708577,0.9260218303364319,1.0744337277292426,0,0.5010175843820639,0.7024562454000361
950263225371489087,5 min to CTA Simple & Comfortable,400968782,Yongze,,Mckinley Park,41.83728,-87.66832,Private room,38.0,32,21,2025-07-31,0.82,5,298,6,,POINT (1165469.336327919 1883996.53383497),63,Mckinley Park,4.7979929299018815,7.034044886123483,21.752096386120307,4.431714257037454,4.661572772922712,3.617444389587829,1.6428502798574462,1.8709563312184883,0,3.333851378357251,5.163754530119717
950632941606379851,The Huron Haven,14268201,Calvin,,West Town,41.894848,-87.6519744,Entire home/apt,191.0,2,145,2025-09-19,5.68,1,317,72,R23000106015,POINT (1169757.115213676 1905009.116680951),11,West Town,2.2995306379564817,2.636768643248158,18.5845198785021,0.7478287430568316,4.082017894646472,4.821144609331333,0.9985210259302932,1.3220981288565008,0,1.5481161394431007,1.6405722025105267
950815922184111914,Cute & Cozy Chicago Basement,188755494,Bethany Lynne,,Jefferson Park,41.9722107,-87.787623,Entire home/apt,95.0,2,62,2025-09-16,2.53,1,185,25,R25000132512,POINT (1132645.784640271 1932936.0975449847),4,Jefferson Park,14.61739265262286,14.954630657914535,6.2666578638357215,13.065690757723209,16.39987990931285,17.139006623997712,0.7226971045694497,1.1485365149861753,0,7.048217838076915,9.297020564056918
951056034323808676,Fulton House 1 - Full Flr Option,2619611,Andrew,,Near West Side,41.88132472101797,-87.65347607422666,Entire home/apt,499.0,2,0,,,9,9,0,R22000083079,POINT (1169387.3094649746 1900077.9969662332),13,Near West Side,1.4356454171200201,3.2462728656085815,19.44840509933856,0.643942236522553,3.2181326738100102,3.9572593884948715,0.6661105590798826,0.8757686357239229,0,1.8380475377653407,2.2266141394937984
951554213240063822,The Alton - Designer Flat by Mag Mile & the Lake,481170999,Jorge,,Near North Side,41.90177,-87.62599,Entire home/apt,110.0,2,86,2025-09-17,3.39,15,225,35,2992979,POINT (1176810.8828424993 1907588.7497087293),17,Near North Side,1.8182499466775688,1.7893946657774822,19.431893855972774,2.1845286195419966,3.2346439171757964,3.9737706318606576,1.210497585425635,1.476029590594427,0,0.1354642633934172,0.22805663854893385
951896407126397287,Private BR - 9 min to downtown,437223256,Caroline,,Bridgeport,41.829722151288514,-87.64482432117278,Private room,43.0,1,32,2025-08-30,1.27,8,360,8,R23000100627,POINT (1171894.1301774387 1881292.9296183207),64,Bridgeport,4.093222166100697,6.329274122322298,23.480959656228094,4.148611034669165,3.9568020091215272,2.912673625786644,0.8043664657556078,1.5974646642762436,0,2.3737759495689,4.3105647254526085
952322435153505860,Cozy Retreat in the heart of Chicago,30482715,Sean,,Humboldt Park,41.9085398,-87.7291254,Entire home/apt,171.0,3,16,2025-08-02,0.64,5,356,3,R24000119120,POINT (1148716.7151624777 1909841.0390928497),49,Humboldt Park,7.199591710512697,7.536829715804373,13.684458805945884,5.6478898156130475,8.982078967202687,9.721205681887549,0.9853857344768955,1.3109478241499566,0,5.21403714201816,5.416138279095443
952364778612506804,Modern 2bedroom Garden apartment free  parking,53762710,Monika A,,Jefferson Park,41.98262776494379,-87.77781296521425,Entire home/apt,105.0,15,8,2025-09-20,0.33,3,332,4,R22000094345,POINT (1135288.8329097433 1936749.2653720668),4,Jefferson Park,14.83900620520047,15.176244210492145,7.2847522939791265,13.28730431030082,16.62149346189046,17.36062017657532,0.19849673224696948,0.8011230890711936,1,6.377602208042672,9.18650735920822
952779676384719562,"Blueground | Loop, theater & pool, nr park",107434423,,,Loop,41.886064,-87.624718,Entire home/apt,198.0,32,1,2024-09-18,0.08,612,284,0,,POINT (1177204.431151135 1901868.3389510992),18,Loop,0.809374482852846,1.4266774733687546,20.589840648826133,1.2574920272672017,2.076697124322439,2.8158238390073,0.14426660453836204,0.542928308337688,1,0.32003256384621076,1.2294270404172345
952834179407110318,Wrigley Penthouse w/Private Roof Deck and Parking,169297663,Benjamin,,Lake View,41.94503370839888,-87.65726777940355,Entire home/apt,369.0,1,50,2025-08-17,1.95,14,311,17,R23000103638,POINT (1168171.7571880277 1923285.463268708),25,Lake View,6.061217117768043,6.39845512305972,14.822833398690538,4.5095152228683935,7.843704374458034,8.582831089142894,1.824604959926325,2.5594491654976257,0,1.0232422446886718,2.687680616620561
952860481233907927,Bronzeville Chill,64124370,Rai,,Grand Boulevard,41.806534840467485,-87.60739210993052,Private room,70.0,1,22,2025-09-15,1.03,1,257,4,R23000111106,POINT (1182167.2337573615 1872927.562359267),41,Grand Boulevard,6.126922556242349,5.9679604251880045,27.010973072700928,7.6786244511419985,4.344435299552358,3.6053085848674966,0.8787270577289303,1.1441984453738616,0,1.148976489666643,1.8047401137183612
952914844170942996,"Studio w/ Large Terrace & Kitchenette, Lincoln Prk",35804478,Özlem,,Near North Side,41.90698753584885,-87.6349863390723,Entire home/apt,153.0,1,87,2025-09-08,3.43,2,94,43,R25000132485,POINT (1174346.3076022477 1909469.9580638425),17,Near North Side,2.2752217353654984,2.612459740657174,18.608828781093084,2.0740424670536552,4.057708992055488,4.7968357067403495,1.6775479683393917,1.7363121953551057,0,0.5073553024279259,0.6803231449579255
952983506198471318,Room in Artistic Oasis,21336247,Cara,,Albany Park,41.96269,-87.70273,Private room,67.0,1,0,,,2,198,0,R24000117340,POINT (1155756.4872219567 1929625.2029937617),7,Albany Park,9.613302286541677,9.950540291833352,11.270748229916904,8.061600391642026,11.395789543231666,12.134916257916528,1.5049852344544474,1.7569186209674068,0,2.9831764152095155,5.2170342264976535
953015761932664098,Cozy Pilsen Apartment,42868825,Rosa,,Lower West Side,41.85173985875386,-87.6795919493278,Entire home/apt,117.0,2,58,2025-09-07,2.38,2,150,27,R23000108818,POINT (1162357.5520203183 1889242.0768627962),54,Lower West Side,4.393871960162219,6.629923916383819,20.16926923925917,4.02759328729779,4.257451803183049,3.236395248574263,0.48870942000130846,1.625281513177098,1,3.64946261773325,4.645626737653044
953506407405521475,"Blueground | West Loop, fitness, nr Union Park",107434423,,,Near West Side,41.8849811,-87.66407509999999,Entire home/apt,204.0,32,0,,,612,80,0,,POINT (1166490.5995520414 1901387.6916083),13,Near West Side,2.232312946476062,3.546843939636319,18.65173756998252,0.9445133105502905,4.014800203166052,4.753926917850913,1.2093874038825747,1.2886848002016686,0,2.308429954048458,2.506640738693419
953665326931235956,Queen room with bathroom,520229678,Cynthia,,Ashburn,41.74915291448515,-87.70686155866683,Private room,242.0,32,0,,,1,365,0,,POINT (1155200.540358024 1851804.6708920174),34,Ashburn,12.839784390668502,15.075836346890101,25.90419240374485,12.473505717804073,12.703364233689332,11.659235850354449,0.28636325237541566,1.1294566750995458,1,7.373125119984761,7.233233216200991
953694919611588142,Ultra Modern Beverly Suite,471675196,Eric,,Morgan Park,41.69285,-87.67223,Entire home/apt,83.0,1,107,2025-09-11,4.18,5,340,52,R23000106248,POINT (1164808.335549399 1831359.2235451213),75,Morgan Park,14.89237002618386,17.12842198240546,31.596094399629553,14.526091353319432,14.75594986920469,13.711821485869807,0.089961490504218,0.35719773365708446,1,7.237966241688107,8.347252205991675
953698536801561183,2 bedroom lovely spacious Suite,471675196,Eric,,Morgan Park,41.69082,-87.67216,Entire home/apt,82.0,1,109,2025-09-17,4.26,5,341,54,R23000106248,POINT (1164833.131531007 1830619.6645801424),75,Morgan Park,15.027741803337465,17.263793759559064,31.740858594058867,14.661463130473038,14.891321646358296,13.847193263023412,0.15934435779224138,0.3785633494719568,1,7.289198190402123,8.459891818824609
953707956523479521,"Relax and Recharge! Near Navy Pier, Pet-Friendly",501999514,RoomPicks,,Loop,41.88431,-87.63348,Private room,,32,0,,,31,361,0,,POINT (1174823.7568200422 1901209.6020433863),18,Loop,0.6203343796362099,2.0023235413243654,20.26371613682237,0.9313675152634404,2.4028216363262,3.1419483510110613,0.38586879010707814,0.4682759399192264,1,0.7878284609348472,1.4594596902834926
953713807807084012,4 Posh Units in Chicago! Pets are Allowed Here,501999514,RoomPicks,,Loop,41.8843129,-87.6334807,Private room,,32,0,,,31,349,0,,POINT (1174823.5575870986 1901210.6572472914),18,Loop,0.6205719623727033,2.0021614256119586,20.26347855408588,0.9311299325269471,2.4030592190626936,3.1421859337475544,0.38587879251622415,0.46833865320308926,1,0.7878138978317617,1.4592892194041154
954193016255338306,Red Door Lincoln Park Apartment,46080480,Ewa,,Lincoln Park,41.92933880556829,-87.65672428934461,Entire home/apt,131.0,3,101,2025-09-21,4.02,1,310,46,R23000107291,POINT (1168364.7524302462 1917567.3668081425),33,Lincoln Park,4.941692174058963,5.278930179350639,15.942358342399618,3.389990279159313,6.724179430748953,7.4633061454338145,1.029100151855692,2.359497342198354,0,1.2554893212172789,1.944969876048612
954396051180063078,Bright 2BR Retreat near McCormick & Museum Campus,395498979,Milan,,Near South Side,41.85526,-87.62526,Entire home/apt,196.0,2,57,2025-09-01,2.27,80,339,30,2792126,POINT (1177149.4385706433 1890642.1839469136),15,Near South Side,1.8215405914005136,3.5632584553151956,22.705591107859096,3.373242486300164,1.1907863421144254,0.7000733799743378,0.40998633709521487,0.6315539805700109,1,0.8731626722131891,3.353126216337167
954407125778300257,"High-End 1BR: Fulton Market, Panoramic Views",248760412,Cloud9,,West Town,41.8949969,-87.6537109,Entire home/apt,270.0,2,39,2025-08-10,1.57,99,240,17,2924077,POINT (1169283.9026338072 1905059.6260538457),11,West Town,2.3987204017374264,2.735958407029102,18.485330114721155,0.8470185068377759,4.181207658427416,4.9203343731122775,1.0608519582505191,1.3775342016188163,0,1.633108794226766,1.7201901922727478
954440146699385093,3 Bedroom 2 Bathroom Apt Near The Hospital Area,527879616,Cihan,,Near West Side,41.86846705294069,-87.68681748552474,Entire home/apt,175.0,1,63,2025-09-01,2.47,3,65,28,R23000106607,POINT (1160343.0936226286 1895322.52052053),13,Near West Side,3.623798994244796,5.859850950466397,18.63614384997442,3.257520321380368,4.030393923174151,4.769520637859012,0.7581721454652823,1.2962915364909053,0,3.724195124217458,4.116992542347451
954631482828782423,Minty Fresh!,396677354,Aaron,,Lake View,41.93403527294505,-87.65203549541067,Entire home/apt,100.0,2,88,2025-09-19,3.45,4,219,38,R23000102379,POINT (1169627.0456654357 1919288.8736025873),25,Lake View,5.028664439069424,5.3659024443611,15.855386077389156,3.4769625441697745,6.811151695759415,7.550278410444276,1.4333050040053419,2.5408023417592522,0,0.9475933638227079,1.9471501421819415
954985942589756240,Lovely Spacious 1 bedroom Unit,527879616,Cihan,,Near North Side,41.90668,-87.63377,Entire home/apt,190.0,1,81,2025-09-09,3.16,3,146,41,R25000132485,POINT (1174678.3217570595 1909360.5896864673),17,Near North Side,2.1916265588149226,2.5288645641065988,18.69242395764366,2.1162102279318127,3.974113815504913,4.713240530189774,1.6356359994131136,1.7415474790726218,0,0.45095614081074836,0.6141181824505589
955190634465301173,"In Chicago, Near Beverly/Evergreen Park Home",531123210,Keturah,,Washington Heights,41.70554,-87.64876,Entire home/apt,149.0,2,26,2025-09-07,1.41,1,268,13,R23000110738,POINT (1171181.6644063815 1836033.3742607275),74,Washington Heights,12.800044349557192,15.036096305778791,31.91790844155687,12.585559819997941,12.663624192578022,11.619495809243139,0.3799970486321545,0.824640402346796,1,5.778814198798954,6.947660112911597
955258040528898522,Downtown Chicago Cozy Studio,376137436,Sofia,,Lincoln Park,41.913699211456745,-87.63514414464866,Entire home/apt,,32,1,2024-05-30,0.06,1,0,0,,POINT (1174283.442816786 1911915.3502038221),33,Lincoln Park,2.7502703954869614,3.087508400778637,18.13378012097162,2.5252787084396306,4.532757652176952,5.271884366861813,1.7227848339676521,1.9919290262512122,0,0.4119963054157078,0.559056725603605
955302852404139972,O1. Next to Downtown,220441747,Sergio,,East Garfield Park,41.87331,-87.69271,Private room,34.0,2,49,2025-09-19,1.92,9,265,20,R25000129028,POINT (1158724.9570544027 1897075.2487970456),51,East Garfield Park,3.598308140402051,5.8343600966236515,17.997722477864283,3.2320294675376235,4.66881529528429,5.40794200996915,1.1134519319571845,1.1754156202445556,0,3.935707718248876,4.1879138803458975
955311266515703388,O4. Next to Downtown,220441747,Sergio,,East Garfield Park,41.874221173593966,-87.69451374372136,Private room,,2,35,2025-09-07,1.37,9,265,10,R25000129028,POINT (1158231.2306949797 1897403.6175976195),51,East Garfield Park,3.629625859881035,5.865677816102636,17.842022636955758,3.2633471870166075,4.8245151361928125,5.563641850877673,1.0758516526547504,1.15917396665067,0,4.010230191309006,4.237923178737386
955452935354669394,Modern Luxury in Bronzeville Steps from Hyde Park,531180865,Cornell,,Grand Boulevard,41.80507,-87.61366,Entire home/apt,228.0,32,9,2024-02-12,0.35,2,269,0,R23000097268,POINT (1180462.8447796807 1872379.4106142102),41,Grand Boulevard,5.907938231881726,6.394577986312542,26.791988748340305,7.459640126781376,4.125450975191735,3.3863242605068744,1.2172854318563775,1.414298717864948,0,1.4873164947417759,2.0293579577095637
955630429287160164,"Blueground | River North, coffee shop, nr beach",107434423,,,Near North Side,41.89678629999999,-87.6317246,Entire home/apt,216.0,32,1,2025-09-01,1.0,612,298,1,,POINT (1175264.5895757873 1905759.8672709253),17,Near North Side,1.3986359841426197,1.7358739894342954,19.48541453231596,1.5452907967169955,3.1811232408326098,3.920249955517471,0.9660584816701423,1.1107275020549037,0,0.5003903355190444,0.6786428160026329
955808905318536019,Stylish Cozy 2BR Apt|Near Train Station|Groceries,393979172,Lucero,,West Town,41.90743779733104,-87.66921735324111,Entire home/apt,246.0,2,27,2025-08-04,1.12,1,295,9,R24000120063,POINT (1165027.0015915614 1909560.0315816968),11,West Town,4.0573011915285,4.394539196820176,16.82674932493008,2.5055992966288505,5.839788448218491,6.5789151629033515,0.6728121671577355,1.5029602584296622,0,2.2207374628008965,2.3656966212680364
956005013785068867,Lux 4BR Lakeshore: W/Rftop Book Now!,327131692,David,,South Shore,41.77157,-87.57612,Entire home/apt,329.0,2,18,2025-06-09,0.97,3,157,4,R24000113360,POINT (1190805.3865761505 1860260.1498347095),19,South Shore,10.16206750763372,9.824829502342045,31.0461180240923,11.713769402533371,8.37958025094373,7.640453536258869,0.379189145853491,0.5820254217794986,1,0.5473993540559432,1.3824502357672546
956586548065375235,"Luxury Apartment,AlbanyPark3bedrooms,freeparking",198730505,Paul,,Albany Park,41.967056,-87.7062945,Entire home/apt,115.0,60,1,2024-04-01,0.06,2,273,0,,POINT (1154775.3954654692 1931209.0760912825),7,Albany Park,10.099091084649306,10.436329089940983,10.784959431809275,8.547389189749657,11.881578341339297,12.620705056024159,1.5999277019673168,1.7836882772914628,0,3.084912256030037,5.551176793759529
956631172832530257,"Quaint Apt near UChicago, Wifi + Parking + Laundry",531486164,Ashley,,Woodlawn,41.78202,-87.59454,Entire home/apt,142.0,1,68,2025-09-07,3.09,1,234,25,R22000087511,POINT (1185747.9660629581 1864024.3559006834),2,Woodlawn,8.491304897943117,8.154066892651441,29.375355414401696,10.043006792842768,6.708817641253126,5.969690926568265,0.2596172871565108,0.5152040383608774,1,1.1440124670528773,1.0435965432855399
956816623768702059,Pratts's kosher house,17149622,Larisa,,West Ridge,42.00469946995369,-87.70013931586914,Entire home/apt,120.0,32,1,2024-06-23,0.07,2,269,0,,POINT (1156347.91245554 1944938.8669936697),9,West Ridge,12.401605083194083,12.738843088485758,12.824275242350247,10.849903188294434,14.184092339884074,14.923219054568934,1.3122222890779858,2.1301097324611606,0,2.1234535393647946,7.329453444286435
957088512113568573,Expansive River North 2 Bed Den,396270947,Jennifer,,Near North Side,41.896791,-87.6412457,Entire home/apt,298.0,32,5,2024-03-12,0.22,33,127,0,,POINT (1172672.4204297327 1905740.5257613247),17,Near North Side,1.885913945592245,2.2231519508839206,18.998136570866336,1.0506865058731902,3.668401202282235,4.407527916967096,0.9487307478329055,1.1606528996118912,0,0.9789098840303279,1.080861684335575
957104939507924328,River North 1 Bed by Old Town,396270947,Jennifer,,Near North Side,41.89578575861415,-87.64054543952653,Entire home/apt,200.0,32,1,2023-12-24,0.05,33,172,0,,POINT (1172866.0268512382 1905375.754347438),17,Near North Side,1.7801605676770453,2.117398572968721,19.103889948781536,1.0182688936797961,3.5626478243670356,4.301774539051896,0.8791085823348107,1.0889733588066652,0,0.9591853478392803,1.0824587102122138
957116437491258474,"Bronzeville/ UofC Greystone Free parking, wifi",408740232,Morris Andre,,Grand Boulevard,41.81897,-87.61419,Entire home/apt,122.0,2,87,2025-09-20,3.48,2,335,34,R25000131619,POINT (1180275.9575277267 1877443.29293815),41,Grand Boulevard,4.913474297053339,5.47090467722433,25.79752481351192,6.46517619195299,3.1309870403633493,2.391860325678488,1.167868592030517,1.428008618375549,0,1.1667585476702675,2.633274440401392
