id,Cluster_ID
1106899051615180184,1
1106915074628323878,2
1106934007390867405,2
1106947331327635212,2
1107252086880114330,3
1107256680457345797,3
1107415863475433256,0
1108078303137499547,0
1108081008445164330,4
1108088205390606136,1
1108094069977025390,1
1108117091001348184,1
1108707797515486400,1
1108893372039000024,0
1108991840086894811,4
1109875031394169701,1
1110032984640603572,1
1110111891610489632,4
1110190322403262176,1
1110396255761206802,1
1110447718622862165,2
1110775388559021981,4
1110778434935748589,4
1110778829345506532,4
1110851028892552028,1
1111521127077363670,1
1111564369744094801,2
1111594719067783542,2
1111722730754612437,1
1111781566212248442,2
1112360708819623319,2
1112470861909913035,1
1112703021099701753,1
1112924991584211938,2
1113028352180721066,1
1113176237827558452,2
1113649871801292645,0
1114555664797545044,1
1114662718919858838,2
1114689212178788484,1
1115233118926320705,0
1116018062070600184,2
1116084493075251863,1
1116230297590206348,4
1116272651165270654,2
1116552683533877111,2
1116675590133734447,1
1116740709556062478,0
1116831807498207529,1
1116980380788123216,1
1117394712148132475,1
1117501397521430859,2
1118135303695781152,1
1118198200466838593,1
1118801371299249070,0
1118943663536340309,1
1118958369669164796,2
1119930888211299574,0
1120461174550629890,2
1120668272475101075,2
1120942929734395998,0
1120956718962994503,2
1120956719116191653,2
1120956912866792718,2
1120957009458796974,0
1120964500664936596,1
1121239277231212984,1
1121272133799016202,4
1122443241865417112,2
1122464823238004538,0
1122665197386065075,0
1122724607102803124,2
1122753209383362624,1
1123039296789048320,2
1123041225709371548,2
1123134752176107110,0
1124054496454590171,1
1124191295763089163,1
1124826651184381090,1
1125099611066841526,0
1125099898809523942,0
1125269530397844134,1
1125432527947462892,1
1125455079418509054,1
1125460366089246179,1
1125490431254401775,1
1125585572239074004,4
1125636886935959268,1
1126196589488412854,2
1126354840722193927,2
1126357540937800691,1
1126430140363431801,1
1126569850389741716,0
1126793591010529826,1
1126975965048220068,1
1127490471631757862,2
1127524302232598442,1
1127542910918854145,2
1127543190387618031,2
1127543195751760377,2
1127543340007875392,2
1127547536549590597,2
1127547854729302715,2
1127547998176752430,2
1127548558710967621,2
1127548559177171097,2
1127548690765326209,2
1127549549309472011,2
1127549552375996676,2
1127549582817586105,2
1127549664708936136,2
1127549674395403956,2
1127549774329960315,2
1127642398240669514,4
1127885067672355857,0
1128162336199429374,1
1128162687936446074,2
1128163826522016913,2
1128174821776068632,2
1128182052939470379,0
1128190499561089647,0
1128190901474913800,0
1128235833925541165,2
1128251407446399256,2
1128253390243288019,2
1128257179724115474,2
1128263924745937798,2
1128932510689144738,4
1129015239377735431,2
1129668732756159685,1
1129801280744518195,1
1130195611113283685,1
1130204331350304817,1
1130322634618706079,0
1130524748509689636,1
1130665901911989325,1
1130674868172575351,0
1131015616430463519,0
1131076518865057194,0
1131279104706540919,2
1131286019452329636,4
1131290239496578447,2
1131290443190444622,1
1131633738798531438,0
1131745064716643931,2
1131855972815766292,1
1132434450542482211,0
1132434830465721333,0
1132625579937890485,1
1132679444601340628,4
1133046948479128976,1
1133297123344623837,1
1133312211320513739,2
1133507523994837197,3
1133551682471016419,4
1134086846327559256,0
1134104822122219868,1
1134351668237383955,1
1135088278208560028,0
1135465417045958530,2
1135468229873674642,2
1135526057522412702,2
1136302059014250516,2
1136446451931047869,1
1136525016710505420,1
1136786650443147543,0
1136790718229566457,0
1136791013098026754,0
1137117901401518730,0
1137202190761788997,4
1137700312147395507,4
1137701705422285080,4
1137701925348352203,4
1137702416418362077,4
1137729652421963360,1
1137764822157821577,1
1137768975380806024,0
1137995482647829827,2
1138133506491784199,0
1138317408028269501,2
1138334414561957595,4
1138409991910365137,4
1138476658004886946,2
1138545148394852779,2
1138557701480802557,0
1139859386731283716,0
1140665548712232057,4
1140697459367699175,1
1140803175961230705,4
1140972462997440715,4
1141095616190524468,0
1141095970016767185,0
1141096263705855843,0
1141243129676237697,0
1141257633566657216,0
1141290404085270755,4
1141348222297502473,0
1141537048116840551,0
1142203728588139416,2
1142282169922787677,2
1142286425290997981,0
1142338239779531712,4
1143408517708692389,0
1143413321594968766,2
1143427017031374312,3
1143484996668366311,1
1143674456345712433,2
1144060868332704681,0
1144451855718725765,2
1144757610491175215,3
1144758301096144281,3
1145124033127729011,1
1145594690030595377,0
1145715743073945855,2
1145733618529883361,3
1145734450576670576,3
1145735917111964105,3
1145746691622918611,0
1145849912231980747,2
1145877091424968832,0
1145892939269163715,4
1145951280597498030,1
1146198641983896231,0
1146419221872555338,0
1146468127668565952,1
1146527260565627215,2
1146533691208124917,2
1146666996979626420,1
1147105329908820574,4
1147293363285738322,3
1147294219910513918,3
1147295207142056086,3
1147296531249137384,3
1147687647342159441,1
1147814896226691619,0
1147827145251439030,2
1147846143721785091,0
1147978699193958884,4
1147990526168123864,1
1148129868260708739,1
1148314234989207060,1
1148501841879911947,1
1148541596817572472,2
1148628676934628903,2
1148685089493059493,3
1148686527816625942,3
1148687805103091056,3
1148689301288640378,3
1148690836047192951,3
1148692233017308121,3
1149426515525047776,2
1149687291232505060,2
1150025527600785127,4
1150057241520181319,0
1150107916081738540,2
1150116245952928304,2
1150176664478435009,4
1150223530575467953,2
1150241309267578570,2
1150718513878843053,1
1150810006271295736,1
1150826422443590338,1
1151012789906130911,0
1151451106976482683,2
1151462523311184877,4
1151508026982992611,1
1151580393985080217,0
1151771915011268694,4
1151980780851058667,0
1152179349322232811,0
1152209629118309336,0
1152320536779643013,2
1152493261956727939,1
1152939406310354129,1
1152984357279679138,1
1153026827885949913,1
1153130138963957917,1
1153190490588706836,2
1153198315646945868,2
1153527973079761569,0
1153596061417327972,4
1153615864183860785,2
1154616304836074012,1
1154660400590161701,1
1154987552847129117,1
1155239767839056602,1
1155384047442530064,0
1155715811913276720,2
1155760548596593181,4
1155813429712852637,0
1156041531480970492,1
1156480092258347700,1
1156480361250897532,0
1156543457420230057,1
1156609987109429945,1
1156820235414185614,2
1156828771531830371,2
1156982793519142931,0
1157192459075235220,0
1157282023955298672,0
1157296445780803443,0
1157335115658704023,0
1157607307465832749,1
1157705027715262059,0
1157715113869229058,0
1157715533467721853,0
1158198560134826661,2
1158234890597639790,2
1158763008095880295,2
1158763008115812566,2
1158856123051477318,4
1158969866271339303,1
1159149214879159437,3
1159150068007028341,3
1159150890635182347,3
1159225422024323124,3
1159261137710331892,4
1159400656908907771,4
1159449649769838833,1
1159512180322287145,0
1160037926717484137,2
1160799442434582666,1
1160802881038881488,1
1160803159218364247,4
1160803692121605779,1
1160804108272641400,1
1160906879545290922,2
1160923178723957934,2
1161219784760806128,2
1161265046129032550,2
1161503209760126548,1
1161640868444707577,4
1161680941284542669,0
1161685866203575884,0
1161753524903784323,1
1162293949697234299,1
1162395689764309956,1
1162441543769604714,4
1162467132557250937,0
1162534320150189484,2
1163024216163365805,3
1163055179738567599,0
1163084375913400046,4
1163266208548806068,1
1163274390408352184,2
1163286155901190768,2
1163299343264410571,2
1163310937054962765,2
1163868174026732324,3
1163872486907739050,3
1163873778847225767,3
1163876377468358852,3
1163881994479084630,3
1163886327192092499,3
1163903025707887971,3
1163904928901630569,3
1163911042962884758,3
1163931038861731318,1
1163931257035436831,1
1163931461392928103,1
1164069411805421501,1
1164119270439045381,1
1164319780641133900,3
1164321544369164082,3
1164323212043283489,3
1164325769937063286,3
1164344809582366102,3
1164348251234538065,3
1164351988045174792,3
1164354063598988675,3
1164366330562844453,3
1164367990721886509,3
1164376288768654082,3
1164377756729147648,3
1164384130950023011,3
1164391250409271876,3
1164396546878890715,3
1164401490668485626,3
1164402579359596000,3
1164403795274800194,3
1164404819160811162,3
1164423639411141855,3
1164427331653507785,3
1164433627352408463,3
1164437443779542332,3
1164441353030555442,3
1164444978132246524,3
1164455541066074270,3
1164472790041755866,2
1164482078184881598,3
1164491374254331082,3
1164497800497880260,3
1164507847142339168,3
1164510939378614169,3
1164514196153460611,1
1164520289809998239,3
1164521153206014501,1
1164525901979491740,3
1164531800410656447,3
1164537143354504546,3
1164538713663921417,3
1164555071478250063,3
1164556317578736213,3
1164558756708185765,3
1164560076837990402,3
1164561295697454364,3
1164568508003742383,3
1164569802578843403,3
1164571473402739179,3
1164572582659515952,3
1164574330578019278,3
1164576948185865472,3
1164579404449222043,3
1164580784542226899,3
1164583120178540988,3
1164586218078390143,3
1164586922786092806,3
1164588208614534380,3
1164589979616584713,3
1164599468743763004,3
1164601258872092492,3
1164604137572765247,3
1164606319944638942,3
1164611134863024608,3
1164628010657251521,3
1164632686953325940,3
1164640357196290467,3
1164642720576009841,3
1164643941039100475,3
1164665469324874672,3
1164677947506315279,3
1164695930898276890,3
1164697222489634900,3
1164698068190137733,3
1164699362002822407,3
1164706917512705017,3
1164709347357119019,3
1164712089989677950,3
1164713107492830887,3
1164721965012811273,3
1164726686322291151,4
1165119476351843082,2
1165464135788238690,1
1165525450058075256,1
1165544272974349235,1
1165548973227194772,1
1166135605071900739,2
1166149640716608112,2
1166271683575199860,1
1166652156282027401,2
1166723949805399901,4
1166841338338511140,4
1166929843701965522,1
1166990641479729210,2
1167018796366486902,2
1167030808151045905,2
1167298518190681777,0
1167493923468975313,1
1167527918610140509,1
1167624516290995434,3
1167644657816147016,3
1167853954401214151,0
1167936653963501167,1
1168129114097599974,1
1168544322595733108,1
1168591213235909378,0
1168734348059540330,2
1168831207952841901,1
1168980224626915303,1
1169111539991735424,1
1169119458882257433,1
1169687969849617663,1
1169744339547805268,0
1170212450535569268,1
1170373207425024883,1
1171116617825180896,1
1171129399780848890,1
1171135921176467851,1
1171212012131193677,1
1171293397969931382,1
1171783803149539215,1
1171820061975553445,4
1171860161456702821,0
1171864318472303697,2
1171990850749357574,2
1172064149243230997,0
1172448479967202493,1
1172589678633917646,2
1172611872037083836,2
1172716975655760218,0
1173128839491656214,2
1173128839560185588,2
1173128928586133886,2
1173128933465005249,2
1173129013058778781,2
1173129017250307023,2
1173129093095086473,2
1173129095316066344,2
1173129173295495682,2
1173129203015658018,2
1173129280343824366,2
1173174489449142817,1
1173542396433869048,1
1173569964400985712,0
1173573439286859936,0
1173575314537703662,0
1173682747622945664,1
1174520468535136028,1
1174749677990231644,0
1174773266549010994,4
1174791271548424017,1
1174809514017559735,0
1175331937939237329,0
1175385059300754589,0
1175455652908205361,0
1175468107964404574,0
1175645487617354671,0
1175799470850394421,4
1176034585835911731,3
1176138282272676075,0
1176353461992593693,2
1176425778789011217,1
1176785265840612006,1
1176815219482768355,1
1176914790334121908,0
1176970413584165207,1
1177042184948176660,1
1177054120411485934,4
1177199560937607158,1
1177486460390656602,0
1177590252386086506,3
1177841736211622759,1
1177850015319840672,1
1177977974959278722,0
1178330790845470924,3
1178336340243132034,3
1178384535634511902,2
1178447672528248553,4
1178491507288957995,0
1178573140043146034,0
1178922259314190458,4
1178979281510017157,2
1179622713094007912,0
1179624269358639094,0
1179954336513516128,2
1179954373975017261,2
1179954419432804277,2
1179956493465800782,2
1179958595848405622,2
1179958616840295822,2
1179961946250801357,4
1180061530113518450,1
1180537400373372963,1
1180644052778108025,4
1180716379249252357,4
1180793120540734658,0
1181724551388053005,0
1181733852889324691,0
1181807799054691451,4
1181850152529593353,0
1181970124024788797,1
1181971424141833289,1
1181985609197790474,1
1182546733589880861,2
1182654447323220966,3
1182773487060812177,0
1183324802752183235,2
1183350880756770064,2
1183385480912614826,2
1183388043392796826,3
1183396285495400449,3
1183459102559682568,2
1183755262465806774,0
1184674217834550978,1
1184682385979694038,0
1184754066571988144,1
1184982048094616392,0
1185468785689578758,1
1185531658312016959,1
1185969919284620127,1
1186232175008545351,3
1186317663826469533,1
1186326703838117356,1
1186874129636266134,1
1186945741466862382,1
1187008304090317710,2
1187166262008042274,1
1187323106722833354,4
1187734006630743456,1
1187786039419561437,2
1187795053550605866,2
1187850325381444170,2
1188521402758883638,1
1188779991512614775,0
1189490561000923733,4
1189610380448748829,3
1189812174067488287,3
1189820787975334862,3
1189933380044278062,2
1189965613750426654,0
1190407639745341020,3
1190408608962388819,3
1190560155716049137,2
1191140399352943294,0
1191246416593359551,3
1191247354811750364,3
1191308491132038875,0
1191364994321441616,4
1191477557717477034,2
1191498454641959896,2
1191516191974132814,4
1191530104316939552,1
1191613322716561502,1
1191668528119657540,2
1191914838320995009,0
1192000436788119736,0
1192168329311096773,1
1192178987295897821,2
1192207631561440952,2
1192229017660115556,2
1192442648043902360,1
1192646646796887744,0
1192868740249903542,4
1192930728237151735,4
1193484948844154304,4
1193501979076294291,1
1194193835752624433,1
1194886604521642315,4
1194919262587819189,0
1195757713686538381,1
1195979527572094867,0
1196235749717575357,1
1196528755838168029,4
1196539014523194979,2
1196650061502631189,4
1197000889986632681,0
1197001222331544647,0
1197093598125363235,1
1197172171044696462,1
1197251268058245665,0
1197537278560387529,0
1197805393287997768,2
1198219892005588882,0
1198597564115522495,2
1199167633348200746,1
1199219339601928366,1
1199435142053575351,4
1199445046000351425,1
1199874863247153916,0
1200085557958250226,4
1200380574338172665,2
1200886904824204368,4
1200964969200798883,0
1201364107525793133,0
1201410464132287220,1
1201579072736346621,1
1202209908264039499,1
1202360537890221799,2
1202916885760942193,1
1202927317050748533,1
1203002360255065556,1
1203567265539520313,0
1204357593871782506,1
1204510505674819336,4
1204852329083845183,1
1205235833202489390,1
1205315754796137350,1
1205530481628380351,4
1205570267388793496,1
1205587258991190355,1
1206498607438687935,0
1206504177717764336,0
1206531184528527121,4
1206552724640053896,4
1207136316112957244,0
1207203815797450338,1
1207453083945322670,0
1207465137058060093,2
1207478890717059435,2
1207497660048808435,2
1207533645024493809,2
1207930481503131257,1
1208219138452855306,1
1208739597401028550,1
1210218281193474583,0
1210387810528352462,2
1210395745721629167,2
1210400648490724122,2
1210489367575239753,1
1210800698224795550,1
1210878421412159446,1
1210955531430109982,0
1211511328021974818,1
1211518944125327062,0
1211560870733786290,1
1211592925956138185,1
1211599774420591167,2
1211715862019537802,1
1211911135836478725,1
1212272687383953405,4
1212462194005093347,2
1212634398719496921,4
1212764577801308328,1
1212821735461143898,0
1212987385124252630,0
1213018764533137336,1
1213107577393556739,0
1213154320797914423,1
1213173099789144356,4
1213173394548433552,4
1213250967653555357,4
1213333199812981342,2
1213393594702001064,4
1213708418245651857,1
1213764143785719853,2
1213813759433092923,2
1214565773606585574,1
1215346838556093760,1
1216066414030840656,1
1216112687123546438,1
1216246970622330933,1
1216283554100869433,0
1216622428620208404,1
1216728505930103508,4
1216902715409478251,0
1216918926032218567,2
1217344668748617132,2
1217345047976250357,2
1217411589197648262,0
1217433811041532322,0
1217444692115396552,4
1217481925605459589,1
1217555470994694442,2
1217602384160755413,4
1217603481855831878,4
1218045240997219017,3
1218123175118675141,1
1218157889915989458,4
1218275759223843622,0
1218872929115859796,1
1218982442246574718,1
1219107185760249516,0
1219472506168881276,0
1219472879308055303,0
1219473245786371692,0
1219806346935494907,1
1220080193637105774,1
1220206401078560441,0
1220262939704175067,0
1220523535822233911,4
1221148688655004399,1
1221620722061193922,0
1221727041007039187,2
1221737599332037677,0
1221762224228770070,4
1221784785828959922,2
1221789554518051602,0
1221792692307755340,4
1221835495331969656,0
1221860457498088713,1
1221869675906474336,1
1221937313660149521,4
1221949636493344370,0
1222022257557697586,1
1222071125481232178,0
1222246338696323778,0
1222246643410496937,0
1222480640431317646,4
1222536036131263624,4
1222620153314201476,2
1222693620385653973,0
1222785413801610616,1
1223116179851779451,1
1223238889607254704,4
1223314496953313132,1
1223927498572325532,1
1224153661567075019,1
1224558248255838673,1
1224592667514663637,2
1224603106090350666,1
1224721389990814682,2
1225438952661579629,1
1225441202775961615,1
1225530947848252603,1
1225612798803473261,0
1225630061958498745,0
1225696519822610803,1
1226241339416906175,1
1226403886299225653,4
1226460876688872780,4
1226789075220823674,2
1226953164469278472,1
1226981901257520790,1
1227057981732251493,2
1227115179012241997,1
1227503300253289090,0
1227576066423933263,0
1227600566557955531,0
1227653093688143258,0
1228246694173507023,2
1228266857892244842,1
1228327311233799822,0
1228329082115227108,1
1228386950721627870,1
1228481807629873134,1
1228488508789083969,1
1229414421072481397,1
1229424345081645574,1
1229588018293245816,1
1229719073740229179,0
1229719357398816600,1
1229817527790266291,1
1229900253943494728,1
1229914924839360351,0
1229931374398627763,0
1230389122821982857,2
1230528080507902126,0
1231199389025025113,4
1231392491980651990,1
1231677280399821851,1
1231987912356265697,2
1232066596712547234,1
1232156734063688477,4
1232486078481789801,1
1232839703114397172,2
1233307324788620410,2
1233557971653031870,1
1233592042184194239,1
1233617525806805198,0
1233733243214279144,1
1234736862973607111,1
1234852162891323970,1
1234948467157760567,1
1234992644040542398,2
1235398939795514528,1
1236473933281597154,0
1236705014573221276,4
1236971213661248077,0
1237067292678398180,0
1237202493357479704,1
1237919561817217438,4
1237938649213989288,0
1238559788045797781,4
1238611268078051863,2
1239125682671366585,0
1239229244838602765,2
1239324763161971183,1
1239701978584483688,1
1239754098910629473,4
1239897228500799797,0
1239928982813466394,2
1240717733151081907,1
1241376115444965812,4
1242007668014195864,2
1242048503585026749,0
1242119681265721629,4
1242133091698413253,0
1242247989067299318,2
1242284633153626718,2
1242770277947909405,2
1243200546062203445,2
1243200578538022023,2
1243200605579980883,2
1243200632770338559,2
1243200658663608182,2
1243200683371826925,2
1243200713054018928,2
1243200736986316594,2
1243200763820962162,2
1243200789742766968,2
1243399966839526729,1
1243581827717418477,2
1243588960378508115,2
1243644965117753129,2
1243732885350085352,0
1243748132105183589,0
1244146789418803700,4
1244178919178914830,2
1244194432485607073,2
1244275266213466090,4
1244324156171371058,1
1244508398325480200,4
1244872078894286052,1
1244882984342968159,0
1244883819075352114,0
1244884255857721889,0
1244968145315761828,0
1245111380885277377,1
1245112268200951259,1
1245116628405858178,1
1245150657123835977,1
1245596243828537170,1
1245764171760583875,4
1245894559083302192,1
1245900566371482973,1
1245901779126243044,1
1245903616418683314,4
1246383320458400521,4
1246520637932735784,0
1246620570694363906,1
1247067926762205766,0
1247132017135344418,1
1247401454343031568,1
1247771476730061063,1
1248220312026401805,2
1248329275947929621,2
1248374046767674932,2
1248450469487745423,2
1248453723747045797,2
1248454625905408049,2
1248455791181926427,2
1248459306195531669,2
1248468168699209907,2
1248469698975692851,2
1248491080892069783,1
1248520861969629159,2
1248521989547059652,2
1248561023085816090,2
1248562163305776611,2
1248565129891389426,2
1248566592335539645,1
1248571308046274930,2
1248572810327846055,2
1248577424168201557,2
1248580736426208702,2
1248585431813002313,2
1248597713952482242,0
1249172392960204286,0
1249325096978332462,1
1249510421513334894,1
1250940298560352167,1
1250951233975719414,0
1251526463782686408,0
1251583845011029059,1
1252188220579382343,0
1252287982606282509,2
1252943953599434616,1
1253004872814383530,4
1253031746568302437,2
1253070630171070556,2
1253095403027259118,2
1253388465502574679,0
1253629821077866493,1
1253708983272069866,1
1253709645341182321,4
1253710140903428439,4
1253710174919259187,4
1253999247670327737,0
1254160246568612893,0
1254163570574458234,1
1254163825804512817,1
1254164055735268122,4
1254164675737415173,1
1254166629631197516,1
1254166666516096627,1
1254166922781703685,0
1254167157996589695,1
1254167399725672880,4
1254168428071761429,1
1254168834740955215,1
1254169042793019826,1
1254169319433497315,4
1254169668805091839,4
1254169865359292544,4
1254170240775650771,1
1254170718901745421,1
1254170974496963022,1
1254171181466147452,4
1254171373739758853,4
1254171664253865460,4
1254172216695296475,1
1254172510488646134,4
1254172703972921639,4
1254575306082877075,2
1254669666758115112,4
1255060213848023464,4
1255136944851984514,0
1255209107975040366,4
1255226108700207815,0
1255255066519903759,0
1255340768232067370,0
1255443481431892446,0
1255652087229672497,4
1256259774938678081,4
1256653539677567034,4
1256786889394208637,2
1256800245055694164,2
1257468240370392357,0
1257488661538405412,4
1257889157623531815,0
1258171325243225224,1
1258251253446809567,1
1258257912597048556,4
1258823727354825466,1
1258913916112323382,0
1258933033321405238,4
1258989775470068739,4
1259015170896128629,1
1259027731550082714,4
1259343425868525700,0
1259413993538107023,4
1259706036324054858,0
1259839316126791984,2
1260137812407694239,0
1260223875059071243,4
1260436774384697745,1
1260954453954058191,2
1260957464073236834,1
1260958043772567763,0
1261201598293452120,0
1261215287351184071,1
1261817090012473602,1
1261987690780339364,2
1262339994359566208,2
1262368016269509178,1
1262621182578282560,2
1262639312369807576,4
1262697703548414716,0
1262977783786902131,0
1262978234439303540,0
1262988412867268150,1
1262988903126392908,4
1262989621149011466,4
1262990071619446226,4
1262990541068127166,4
1263039887455475869,0
1263116642284978297,0
1263140259169117857,0
1263324557032775239,1
1263358242073388485,2
1263709530917462168,2
1263874260424403720,1
1264001169043481483,2
1264007835889061049,2
1264060475385818786,2
1264072907615224760,0
1264375361018799880,0
1264405420866920719,2
1264415914741403646,0
1264432572407323106,2
1264488973407617947,1
1264520689686973600,2
1264542066266984040,1
1264609924189917744,2
1264631695810724801,2
1264636996953247008,2
1264764647763341127,4
1264885906950055049,1
1264929874170322651,0
1264952612201241530,0
1265164913691481185,1
1265256497100044450,0
1265518981184646392,0
1266061914630362916,2
1266086756835653265,1
1266230658504397571,2
1266291811318587320,2
1266525901865734006,4
1267036827703482093,1
1267396301733749836,4
1267422022335301648,1
1267448454847857253,1
1267499371463399004,1
1267570459025437088,0
1267669388227707975,1
1267740124298621811,1
1268054478449635094,1
1268232716748499543,0
1268245208136382980,4
1268263705525003654,1
1268842917737448237,0
1268869571683108679,2
1269097240012555237,2
1269099479757003660,1
1269552945330786033,1
1269577034827828384,4
1269598964012368937,2
1269816586688027542,0
1269900252647278666,1
1269927594485684741,1
1270289299573081278,4
1270513209047745990,1
1270552517287206307,4
1270969175177935490,0
1270985925180365243,0
1271002101188446835,0
1271742252636513603,4
1271961382650126475,2
1271972327758925052,0
1272034521007845393,0
1272068892514497552,1
1272677273513334903,1
1272837356667803881,2
1273035944262625331,0
1273036589012362770,0
1273271487749858422,4
1273393709262677149,1
1273444877636818225,4
1273910201609877591,0
1273950965581450026,2
1274019784444255901,0
1274134449616165677,0
1274321177279143923,2
1274538438589330953,1
1274562049646525209,1
1274969212438978205,1
1275038070609410598,1
1275039425692333036,1
1275044622509887316,1
1275047126505492587,1
1275050619326239276,1
1275054068579260378,4
1275715934833827991,2
1276010390560439600,0
1276189286217121850,0
1276848812581223213,1
1276850193412053295,2
1277556121847703538,0
1277647629028321703,2
1277691132898812735,1
1277713992563005592,4
1277811471701218581,2
1277837903761442805,0
1277897372301363519,1
1278241795269294239,1
1278385139764322419,3
1278385989543853315,3
1278389520461009137,3
1278389929340764943,3
1278391580963800095,3
1278397489785771942,1
1279233581713654756,2
1279296085002903316,2
1279317110999784936,2
1279349569947677926,2
1279349598720848417,2
1279349628414917068,2
1279349658525413925,2
1279349686466512677,2
1279349712962304027,2
1279349744920215831,2
1279349770972727321,2
1279349797879723423,2
1279349825253709821,2
1279535728092336615,0
1279661582865780949,0
1279761238406145506,1
1280409974933261565,2
1280420967632453360,2
1280425510219064936,2
1280661323754524572,1
1280856317278837487,0
1281264994928185141,1
1281305058534732857,4
1281550505655072182,1
1281917341928113016,4
1281932811859042091,4
1281941577247322124,0
1282000223766163288,0
1282097976141550334,1
1282142031278996137,1
1282628301795210680,0
1282969055377197027,1
1283295005606552681,0
1283295379561751963,0
1283295799538838361,0
1283296195665787133,0
1283317141331468698,4
1283652884096004435,1
1284092534848332170,4
1284202561085472166,1
1284238608270380244,1
1284248399378342313,1
1284411373632639624,1
1284721129388006678,1
1284754171877600643,0
1284830703199090820,1
1284919595171639536,1
1284978842712853617,2
1284982807347976058,2
1285110208275722407,0
1285190208794675950,1
1285210923237829717,1
1285229754181958407,0
1285367568828528492,0
1285389433419454764,0
1285498616670698406,1
1285552363560058744,4
1285567847733300395,1
1286177318590529615,1
1286283859281041787,2
1286291353983862284,1
1286378224471387164,0
1286887028147516852,1
1287048606160289573,0
1287146176347574856,4
1287217869859113111,0
1287609842871062878,1
1287742685762603217,2
1287772011231288213,2
1287782491817558399,2
1287881600810140375,4
1288289928331064077,0
1288407011150855698,3
1288408399814227963,3
1288411300189046044,3
1288412363692367764,3
1288415428081302574,3
1288421823668538788,3
1288425427965936009,3
1288428607067982658,3
1288430337741357588,3
1288432170550719569,3
1288435435504823757,3
1288439204912003604,3
1288465784119117015,1
1288486450583195229,3
1288488226110621585,3
1288491632012079929,3
1288492545555986646,3
1288524425446697617,2
1288590643029737153,4
1288743731237693154,0
1288779407697998158,0
1289085677490957670,0
1289086047541631026,0
1289086904382473028,0
1289538989923459279,2
1289792655213011775,2
1289793630442671250,1
1289890812970525556,1
1289900487010596048,1
1290014018031614673,2
1290105487158584784,2
1290119241263255290,2
1290280108005220639,2
1290348238523724466,3
1290499315073780607,2
1290756695202955759,1
1290999130732358984,4
1291463738051181252,0
1291492115169479560,0
1291572897689126672,4
1291718750414371009,0
1291755408228949642,0
1292092416157875561,1
1292286981122736791,1
1292330313263262513,1
1292429714251602750,1
1292665691541275842,1
1292925384300097272,2
1292956519936473925,1
1293004038848609872,1
1293041474116832611,4
1293167369590611198,0
1293872018692874793,4
1294110561595355476,1
1294419309736536411,1
1294471646097188828,1
1294593337377349716,1
1295292025130504701,1
1295472100631570214,2
1295661506326195193,0
1295661890784503478,0
1295662256645943716,0
1295714891101387461,4
1295934137759114841,1
1296158368116576344,1
1296175444294078032,1
1296426894550629129,4
1296498271334688572,0
1296761859792596154,0
1297020023965808556,1
1297085119353957230,0
1297184093623484018,0
1297287067064754255,1
1297537609909415827,2
1297809427924373446,0
1297827589267755036,2
1297837279887040820,2
1297841661372799750,2
1297923440159228394,4
1298327062146923643,0
1298332597286026364,0
1298746571352975406,2
1299404518424538844,0
1299930686739686049,0
1299947606571842905,2
1299961150698448337,4
1299962087812030351,4
1299962695189981514,4
1300093895098687392,2
1300159566670920271,1
1300845887411816120,4
1300943764600413432,1
1301401921877955543,2
1301502749606155214,1
1302154847791567995,2
1302191144608208132,0
1302282186383318069,1
1302287090687096948,1
1302467502769720643,2
1302487353565958350,2
1302498659858454372,2
1302952696575789771,0
1302990165822082531,2
1303008544301300178,0
1303027568640410131,0
1303029506265434748,2
1303123384091940422,1
1303214390591183042,4
1303610301599163532,0
1303610440330865546,0
1303673351465516864,2
1303683220371179692,2
1303691498384934867,2
1303932555881633659,2
1303948928130093782,1
1303951591125646673,1
1304125008340466556,1
1304152509136470265,1
1304394541254551245,0
1304395009100571252,0
1304415916074855994,0
1304453137114214057,2
1304523520188786368,2
1304572744360486356,0
1304606690862941297,1
1305101814489206289,0
1305106073110961557,1
1305106459269672679,0
1305107872984965566,1
1305110241358456908,0
1305110882327285115,1
1305115263858160918,0
1305117318890099615,0
1305146644541622442,3
1305146644699622482,3
1305146651218005633,3
1305146654513196379,3
1305146657624736436,3
1305440831966983946,0
1305619587251087254,2
1305687041447274195,0
1305743217273716375,0
1306444888542326055,1
1307272130074867408,1
1307478147586208638,1
1307537496136314789,1
1307542335736131544,1
1307935388983993805,0
1307938759943841917,0
1307939316437175670,0
1307939827136036011,0
1308023132216905281,0
1308023132351694222,0
1308301795181486711,1
1308302283539527283,1
1308322007524928104,2
1308349668630919051,2
1308350338804698070,4
1308357105793649372,2
1308365276419004942,2
1308547663849723453,0
1308629887769963031,1
1308812266434747413,1
1308823256587006385,4
1308865142633784201,2
1308877406191221153,2
1309050495001791835,2
1309395528590831108,0
1309408753257718493,0
1309409092813916766,0
1309641680867529146,1
1309644296479762011,1
1309651296116285031,1
1309653776799066764,1
1309722366977114978,0
1309727852479629423,2
1310180950975509259,1
1310284504540928116,2
1310304404121777017,2
1310428883343042370,1
1310831410846795138,1
1310835514882225850,0
1310944655131544750,0
1311297004628074604,2
1311319169527742893,2
1311321804278856956,2
1311875418561555063,0
1312440119836177199,1
1312453744191648612,0
1312563599308066054,1
1313049287093198972,0
1313055111144447292,0
1313055356814304989,0
1313055612693341290,0
1313055926385410230,0
1313071815202475310,2
