listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,occupancy_proxy,weekend_occupancy_proxy,summer_occupancy_proxy,winter_occupancy_proxy,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_clean_Entire home,property_type_clean_Entire rental unit,property_type_clean_Other,property_type_clean_Private room in home,property_type_clean_Private room in rental unit,Amenity_PCA_1,Amenity_PCA_2,Amenity_PCA_3,Amenity_PCA_4,Amenity_PCA_5,Cluster_ID
1573401,55.0,4,1.0,1.0,Private room,Private room in home,4.91,0.8191780821917808,0.8076923076923077,1.0,0.5777777777777777,464.0,53.0,230.56465517241378,16445.0,9.707837565530841,1.0,2.0,2.0,1.0,1.0,Lower West Side,41.85592,-87.66249,1.0,2,120,1.0,1,66,464,52,3,64,4.93,4.69,4.98,4.99,4.9,4.89,f,2,4.96,False,True,False,False,False,False,True,False,0.8891416403250139,-0.9598608046748838,0.2696945905177549,1.3951327245448677,-0.9290899943841762,2
1584422,480.0,10,3.0,2.0,Entire home/apt,Entire rental unit,4.95,0.0547945205479452,0.0673076923076923,0.0,0.0,59.0,8.0,353.7457627118644,9600.0,9.169622538697624,1.0,6.0,7.0,1.0,1.0,Near North Side,41.90532,-87.64761,8.0,3,35,1.0,22,345,59,8,1,6,4.93,5.0,4.89,4.91,4.81,4.81,t,3,0.4,False,False,False,False,True,False,False,False,2.1125896777281388,-0.586758565891766,-0.9908110827536404,-0.5990206636489539,0.5520666616137042,4
1591370,156.0,6,1.0,1.0,Entire home/apt,Entire rental unit,4.83,0.0410958904109589,0.04807692307692308,0.0,0.0,217.0,13.0,284.3271889400922,2340.0,7.75833346749091,1.0,1.0,1.0,1.0,0.0,Rogers Park,42.01177,-87.67758,4.0,2,30,1.0,20,350,217,13,0,20,4.88,4.91,4.94,4.96,4.87,4.78,f,1,1.48,False,False,False,False,True,False,False,False,2.176736604002252,-0.8279129168967005,-0.5512398905784881,-0.6342030272168018,-0.7860440895811676,1
1614802,75.0,3,1.0,1.0,Entire home/apt,Entire guest suite,4.91,0.2410958904109589,0.27884615384615385,0.09782608695652174,0.2111111111111111,420.0,42.0,288.8833333333333,6600.0,8.79497643168877,1.0,1.0,1.0,1.0,0.0,Lake View,41.93455,-87.66141,2.0,4,30,1.0,11,277,420,41,5,40,4.89,4.85,4.93,4.95,4.89,4.9,f,1,3.02,False,False,False,False,False,True,False,False,1.044954779438568,-0.496548573939344,-0.2127971006056756,-1.403214001121472,-1.292043779157852,1
1663673,129.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.91,0.10410958904109589,0.10576923076923077,0.0,0.1111111111111111,461.0,40.0,270.6507592190889,4902.0,8.497602541651233,1.0,5.0,7.0,1.0,1.0,West Town,41.89322,-87.68572,1.0,2,30,1.0,7,327,461,41,2,34,4.95,4.93,4.93,4.92,4.78,4.81,t,3,3.24,False,False,False,False,True,False,False,False,1.94804413572104,-0.0113530738392912,-0.3528095495155125,0.6959398452052585,-0.1528003064512586,1
1759266,147.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.85,0.2958904109589041,0.375,0.5760869565217391,0.2111111111111111,100.0,13.0,263.14,15876.000000000002,9.672626800077511,1.0,1.0,2.0,1.0,1.0,Lake View,41.93396,-87.65897,2.0,2,364,1.0,15,257,100,13,2,9,4.87,4.88,4.97,4.87,4.98,4.81,t,1,0.73,False,False,False,False,True,False,False,False,2.158663930669357,-0.2023225405702708,-1.0381909814878836,0.7729828845546748,0.2473774572336312,1
1769731,322.0,4,1.0,1.0,Entire home/apt,Entire condo,4.77,0.7452054794520548,0.7596153846153846,1.0,0.6444444444444445,39.0,11.0,206.56410256410257,87584.0,11.380365029385748,0.0,6.0,6.0,1.0,1.0,Lake View,41.94747,-87.65417,2.0,1,365,1.0,23,93,39,11,1,9,4.87,4.79,4.79,4.79,4.92,4.46,t,6,0.76,False,False,False,False,False,False,False,False,1.009580629800559,0.6969869123019761,1.2172194069657594,0.1923982482866442,-0.1581396277138281,1
1810118,70.0,3,1.0,1.0,Private room,Private room in home,4.89,0.6383561643835617,0.6538461538461539,1.0,0.0,381.0,10.0,249.29921259842519,16310.0,9.69959500581403,1.0,2.0,2.0,1.0,0.0,Woodlawn,41.77738,-87.60041,1.0,4,90,1.0,2,132,381,10,1,8,4.92,4.92,4.96,4.95,4.48,4.88,f,2,2.7,False,True,False,False,False,False,True,False,0.727363533613461,-1.3444077722700367,-1.0271213456836814,-0.1528533647296802,-1.162147253241158,2
1837153,63.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.48,0.2219178082191781,0.22115384615384615,0.0,0.14444444444444443,60.0,1.0,297.93333333333334,5103.0,8.537779825024625,0.0,1.0,3.0,1.0,1.0,Hyde Park,41.79989,-87.59432,1.0,32,1125,1.0,0,284,60,1,0,2,4.66,4.35,4.75,4.8,4.86,4.54,f,1,0.42,False,False,False,False,True,False,False,False,-0.7435285997617465,0.822685508889538,0.7538160672907421,0.8856540376266268,-0.0996737385616771,0
1869568,44.0,1,4.0,3.0,Private room,Private room in rental unit,5.0,0.021917808219178082,0.038461538461538464,0.0,0.0,10.0,9.0,171.9,352.0,5.8664680569332965,0.0,4.0,4.0,1.0,1.0,North Lawndale,41.85638259958464,-87.71415361216066,0.0,1,1125,1.0,22,357,10,9,0,3,5.0,5.0,5.0,5.0,4.8,5.0,f,4,0.5,False,True,False,False,False,False,False,True,1.2747849820953676,-0.5818699842058606,0.103509226703532,-0.5025323170083805,-0.1892872880431143,2
1921670,115.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.87,0.06301369863013699,0.0673076923076923,0.0,0.0,363.0,23.0,255.3443526170799,2645.0000000000005,7.880804344674901,1.0,9.0,13.0,1.0,0.0,Irving Park,41.94663,-87.70783,2.0,2,1125,1.0,13,342,364,24,2,39,4.87,4.83,4.96,4.96,4.84,4.88,f,9,2.82,False,False,False,False,True,False,False,False,1.7644241014521422,0.0272564871212774,-0.5808370784958536,0.4324665376627413,-0.3667372646364563,1
1939467,60.0,1,1.0,1.0,Private room,Private room in rental unit,5.0,0.7534246575342466,0.7596153846153846,1.0,0.7777777777777778,5.0,0.0,264.0,16500.0,9.711176264112805,1.0,2.0,2.0,1.0,1.0,Irving Park,41.95998186072804,-87.73006782293396,1.0,32,32,1.0,30,90,5,0,0,2,5.0,4.8,5.0,5.0,5.0,5.0,f,2,0.19,False,True,False,False,False,False,False,True,-0.1164759056869177,-0.7085682110226672,0.2666826020033118,0.82254042056645,0.0370216439078288,2
2011301,59.0,2,1.0,1.0,Private room,Private room in home,4.67,0.3452054794520548,0.3557692307692308,0.7934782608695652,0.0,318.0,28.0,262.6352201257862,7434.0,8.913953858894255,1.0,2.0,3.0,1.0,1.0,Logan Square,41.92118,-87.68678,1.0,2,28,1.0,6,239,318,28,2,18,4.78,4.51,4.91,4.76,4.83,4.71,t,2,2.22,False,True,False,False,False,False,True,False,-1.48598628482158,0.4415191890688001,0.5934408684246049,0.9669821752086576,-0.6716285087064349,2
2062638,223.0,10,3.0,2.0,Entire home/apt,Entire condo,4.79,0.021917808219178082,0.019230769230769232,0.0,0.0,236.0,14.0,296.635593220339,1784.0000000000002,7.487173694213739,1.0,3.0,5.0,1.0,1.0,West Town,41.89821,-87.6572,4.0,2,1125,1.0,22,357,236,14,1,18,4.8,4.74,4.93,4.94,4.8,4.69,f,2,1.65,False,False,False,False,False,False,False,False,2.3780675841045187,0.660020165896035,-0.5820372839141794,0.2358774906350448,-0.473760507526743,1
2103986,75.0,2,1.0,1.0,Private room,Private room in townhouse,4.84,0.7479452054794521,0.75,0.41304347826086957,0.9888888888888889,180.0,11.0,280.59444444444443,20475.0,9.927008747577474,1.0,2.0,4.0,1.0,1.0,Lake View,41.93338,-87.63913,1.0,1,1125,1.0,0,92,180,11,1,14,4.88,4.76,4.94,4.96,4.96,4.88,f,1,1.3,False,True,False,False,False,True,False,False,-1.6459959407306184,-0.6651531528681423,-0.1625183695196075,-1.2151078763465462,-1.276269382127836,2
2298310,76.0,1,1.0,1.0,Private room,Private room in townhouse,4.9,0.1917808219178082,0.19230769230769232,0.0,0.0,68.0,5.0,217.88235294117646,5320.0,8.579416534596369,1.0,34.0,51.0,1.0,1.0,Kenwood,41.80239,-87.60244,1.0,10,365,1.0,0,295,68,5,0,8,4.91,4.82,4.99,4.94,4.63,4.75,f,29,0.49,False,True,False,False,False,True,False,False,-1.125425497259507,0.6915485390160181,1.242105801519533,0.476353622540863,-0.7952236545794936,2
2479175,75.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.79,0.6191780821917808,0.7019230769230769,0.7934782608695652,0.34444444444444444,306.0,25.0,254.99346405228758,16950.0,9.738082108118487,1.0,1.0,1.0,1.0,1.0,Lincoln Square,41.96316,-87.69208,1.0,2,28,1.0,3,139,306,25,4,27,4.87,4.85,4.93,4.98,4.91,4.79,f,1,2.2,False,False,False,False,True,False,False,False,1.3327246151791097,0.2901095310084494,-0.1880073334380784,0.0208713783792592,-1.037970549389592,1
2499596,126.0,3,1.0,1.5,Entire home/apt,Entire condo,4.78,0.3863013698630137,0.3942307692307692,0.7934782608695652,0.28888888888888886,199.0,10.0,337.00502512562815,17766.000000000004,9.785098083035907,0.0,3.0,4.0,1.0,1.0,West Town,41.90006,-87.68096,2.0,10,90,1.0,10,224,199,10,1,11,4.76,4.75,4.95,4.88,4.88,4.75,f,3,1.42,False,False,False,False,False,False,False,False,1.4787098323720858,0.8803255953770224,0.5472456692198862,-0.1638628268977363,-0.0826531540808261,1
2564678,45.0,1,1.0,1.5,Private room,Private room in home,3.67,0.663013698630137,0.6634615384615384,1.0,0.0,6.0,0.0,143.5,10890.0,9.295692039075686,0.0,2.0,5.0,1.0,0.0,South Lawndale,41.85295,-87.70686,1.0,32,1125,1.0,3,123,6,0,0,0,3.67,3.5,4.5,4.0,3.33,4.0,f,2,0.05,False,True,False,False,False,False,True,False,-1.9472833285433204,-0.9533094638808456,0.6645345069953126,-0.2252679868688669,-0.6459008588005016,2
2844042,146.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.9,0.0821917808219178,0.07692307692307693,0.0,0.03333333333333333,212.0,42.0,344.2877358490566,4380.0,8.385032287813898,1.0,5.0,7.0,1.0,1.0,West Town,41.89288,-87.68458,1.0,2,90,1.0,16,335,212,42,6,17,4.91,4.92,4.99,4.94,4.81,4.82,t,3,1.53,False,False,False,False,True,False,False,False,2.243088701780717,-0.2247505872403443,0.1151705142129677,0.292091736134406,0.0340434842181378,1
2874486,194.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.9,0.12054794520547946,0.11538461538461539,0.0,0.06666666666666667,298.0,30.0,284.33557046979865,8536.000000000002,9.052164937010307,1.0,1.0,2.0,1.0,0.0,West Town,41.90026,-87.66871,2.0,2,1125,1.0,9,321,298,30,3,35,4.92,4.88,4.71,4.86,4.9,4.75,f,1,2.73,False,False,False,False,True,False,False,False,-0.4298749148649161,1.4072438296216006,0.8622965800658982,0.5160477901173582,-0.0621980296823552,1
2907500,38.0,2,1.0,1.0,Private room,Private room in home,4.85,0.10684931506849316,0.11538461538461539,0.0,0.05555555555555555,402.0,34.0,234.11940298507463,1482.0000000000002,7.301822342137933,1.0,2.0,2.0,1.0,1.0,West Lawn,41.78225,-87.72806,1.0,1,1125,1.0,9,326,402,34,1,30,4.91,4.87,4.88,4.85,4.75,4.86,t,2,2.97,False,True,False,False,False,False,True,False,-0.1136752344698104,0.068983737268164,1.1097180269940012,0.2016484916067171,-0.6230726765677398,2
3053081,106.0,3,1.0,1.0,Entire home/apt,Entire rental unit,4.82,0.3424657534246575,0.3557692307692308,0.7934782608695652,0.08888888888888889,556.0,53.0,259.66007194244605,13250.0,9.491828300264636,0.0,2.0,3.0,1.0,1.0,Logan Square,41.91571,-87.67449,1.0,2,30,1.0,14,240,556,53,8,50,4.85,4.77,4.97,4.97,4.98,4.83,f,1,4.03,False,False,False,False,True,False,False,False,-1.2360534968583832,0.4425341565192302,0.6674818705665906,0.3763969203640714,-0.8591206012262943,1
3068787,149.0,4,2.0,2.0,Entire home/apt,Entire guest suite,4.94,0.2273972602739726,0.2692307692307692,0.11956521739130435,0.06666666666666667,219.0,33.0,276.2922374429224,12367.0,9.422867770827203,1.0,1.0,1.0,1.0,1.0,North Center,41.96136,-87.6784,2.0,3,1125,1.0,10,282,219,33,5,37,4.96,4.95,4.96,4.97,4.96,4.91,f,1,1.79,False,False,False,False,False,True,False,False,-0.93590592888241,0.9031275245485983,0.0453282375591829,1.295923864390459,-1.1061434697158914,1
3083343,177.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.76,0.8876712328767123,0.8942307692307693,1.0,1.0,161.0,16.0,314.44099378881987,57348.0,10.956910685613863,1.0,7.0,17.0,1.0,1.0,Logan Square,41.91533279418945,-87.67047882080078,4.0,2,30,1.0,5,41,161,16,0,21,4.77,4.76,4.93,4.87,4.9,4.58,f,5,1.21,False,False,False,False,True,False,False,False,3.034622364920148,-1.1481343067493477,-1.010334695192774,-0.4645603542107276,0.5100538505412202,1
3088192,168.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.96,0.6821917808219178,0.6923076923076923,0.8260869565217391,0.6888888888888889,541.0,72.0,272.9426987060998,41831.99999999999,10.64144078072663,1.0,1.0,1.0,1.0,1.0,Logan Square,41.93105,-87.71177,3.0,1,1125,1.0,14,116,541,72,5,33,4.98,4.96,4.97,4.96,4.87,4.87,f,1,3.95,False,False,False,False,True,False,False,False,-0.0483198000536893,0.6305789633758976,-0.0482472201055836,0.6421441350175506,-0.3006082518165333,1
3172794,1080.0,16,6.0,2.5,Entire home/apt,Entire home,4.9,0.038356164383561646,0.038461538461538464,0.0,0.044444444444444446,93.0,9.0,248.94623655913978,15120.0,9.623839785112668,1.0,9.0,11.0,1.0,1.0,Logan Square,41.91634,-87.69335,10.0,1,90,1.0,26,351,93,9,0,8,4.89,4.78,4.95,4.92,4.86,4.71,f,9,0.68,False,False,False,True,False,False,False,False,1.1379903272831131,0.4690501120074661,0.1099098173807537,1.092631130188499,0.3696624003912779,4
3267902,80.0,5,1.0,1.0,Entire home/apt,Entire rental unit,4.93,0.1506849315068493,0.20192307692307693,0.03260869565217391,0.011111111111111112,452.0,48.0,404.14159292035396,4399.999999999999,8.38958706681109,1.0,1.0,1.0,1.0,1.0,Edgewater,41.98908,-87.66697,3.0,2,60,1.0,9,310,452,48,7,44,4.96,4.95,4.99,4.98,4.83,4.94,f,1,3.29,False,False,False,False,True,False,False,False,-1.4057925549355998,0.9583046616300496,0.604714845659698,0.7283676991412024,-0.9235128755989088,1
3292054,314.0,8,3.0,3.0,Entire home/apt,Entire home,4.95,0.06301369863013699,0.07692307692307693,0.043478260869565216,0.0,354.0,64.0,309.819209039548,7222.0,8.885025658050846,1.0,6.0,18.0,1.0,1.0,Lake View,41.94278,-87.65621,4.0,4,720,1.0,16,342,354,63,7,60,4.94,4.94,4.95,4.97,4.92,4.84,f,2,2.6,False,False,False,True,False,False,False,False,1.4006561591582891,1.134850626241414,0.290685525695895,0.1031408757569672,-1.1061968619870632,4
3308694,357.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.89,0.5589041095890411,0.5769230769230769,1.0,0.0,148.0,15.0,229.22972972972974,72828.0,11.195869506512176,1.0,2.0,3.0,1.0,1.0,Near West Side,41.88711,-87.6438,3.0,2,30,1.0,16,161,148,15,3,20,4.94,4.8,4.92,4.95,4.97,4.8,f,2,1.35,False,False,False,False,True,False,False,False,0.5888496586273453,0.4761785457057241,1.217551509337324,-0.0712204659367804,-0.107954142349311,1
3329088,140.0,4,2.0,2.0,Entire home/apt,Entire condo,4.91,0.04657534246575343,0.04807692307692308,0.0,0.0,174.0,22.0,277.235632183908,2380.0,7.7752758464868625,1.0,1.0,1.0,1.0,1.0,East Garfield Park,41.88367,-87.70864,2.0,32,1125,1.0,13,348,174,22,1,26,4.95,4.88,4.98,4.98,4.41,4.86,f,1,1.27,False,False,False,False,False,False,False,False,-0.6480102094666913,0.4235473368965849,-0.0760181591891412,0.9823964628131064,-1.0491864291861903,1
3376665,87.0,2,1.0,1.0,Private room,Private room in rental unit,4.84,0.2465753424657534,0.2403846153846154,0.0,0.2222222222222222,75.0,13.0,290.72,7829.999999999999,8.965845494750937,0.0,1.0,2.0,1.0,1.0,West Town,41.90973,-87.69655,0.0,2,7,1.0,0,275,75,13,2,0,4.96,4.92,4.9,4.86,4.63,4.7,f,1,0.59,False,True,False,False,False,False,False,True,-2.5238843857655104,-0.9772816650667212,-0.2490438176553495,-0.4467933005004407,-0.5163236508287853,2
3385966,808.0,4,2.0,2.0,Entire home/apt,Entire rental unit,4.8,0.00821917808219178,0.0,0.0,0.0,191.0,1.0,304.0104712041885,2423.9999999999995,7.793586803371584,0.0,1.0,1.0,1.0,1.0,Lake View,41.93594,-87.66953,2.0,32,1125,1.0,29,362,191,1,1,0,4.83,4.69,4.91,4.96,4.88,4.76,f,1,1.51,False,False,False,False,True,False,False,False,2.610973783840523,-0.0544925879489608,-0.6445927271620389,0.3120891625154413,0.1351041286194135,1
3434136,75.0,1,1.0,1.0,Private room,Private room in rental unit,4.88,0.057534246575342465,0.057692307692307696,0.0,0.0,176.0,0.0,352.57954545454544,1575.0,7.362645270417825,0.0,1.0,3.0,1.0,1.0,Lake View,41.94159,-87.65099,1.0,32,1125,1.0,9,344,176,0,0,0,4.92,4.96,4.94,4.95,4.93,4.89,f,1,1.29,False,True,False,False,False,False,False,True,-2.831505258466356,-1.2273015151141724,0.5282840300655671,-0.6660513031971831,-0.1236001104246158,2
3517984,113.0,2,1.0,1.0,Private room,Private room in rental unit,4.96,0.8493150684931506,0.8365384615384616,1.0,1.0,514.0,46.0,255.53696498054475,35030.0,10.463988662743825,1.0,1.0,1.0,1.0,1.0,Hyde Park,41.79963,-87.59186,1.0,1,1125,1.0,15,55,514,47,3,60,4.97,4.96,4.98,4.98,4.92,4.9,f,1,3.8,False,True,False,False,False,False,False,True,-1.746414779468987,0.5685268442762768,1.256371220902052,0.935714402647372,-0.724254682112455,2
3570616,98.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.75,0.6109589041095891,0.6153846153846154,0.0,0.9888888888888889,160.0,1.0,347.36875,21854.0,9.992185007297415,1.0,4.0,4.0,1.0,1.0,Logan Square,41.93047,-87.7196,2.0,32,1125,1.0,0,142,160,1,0,4,4.87,4.82,4.9,4.94,4.62,4.74,f,4,1.18,False,False,False,False,True,False,False,False,2.2947737835815425,-0.5397094554188111,-0.9137409358081584,0.9390875975351914,-0.4702953277768451,1
3590692,49.0,1,1.0,1.0,Private room,Private room in rental unit,4.78,0.8246575342465754,0.8269230769230769,0.5434782608695652,1.0,49.0,2.0,295.0612244897959,14749.0,9.598998361767967,1.0,3.0,3.0,1.0,1.0,Edgewater,41.99103,-87.66166,1.0,20,730,1.0,0,64,49,2,1,2,4.82,4.94,4.94,4.81,4.77,4.85,f,3,0.36,False,True,False,False,False,False,False,True,-1.98139164971988,-0.3675049928579141,1.1272740390573035,0.7705917374243383,-0.4496250313055998,2
3638744,92.0,2,1.0,1.0,Entire home/apt,Entire condo,4.74,0.06575342465753424,0.0673076923076923,0.0,0.0,50.0,4.0,336.26,2207.9999999999995,7.700295203420117,0.0,1.0,5.0,1.0,1.0,Irving Park,41.95965,-87.72016,1.0,14,730,1.0,11,341,50,4,1,2,4.82,4.8,4.94,4.92,4.58,4.66,f,1,0.37,False,False,False,False,False,False,False,False,0.2009141767650089,0.9345301651865277,0.4709737531795386,1.0516177456888969,-0.2435206650614706,0
3639045,59.0,2,1.0,1.0,Entire home/apt,Entire guest suite,4.5,0.3726027397260274,0.375,0.8043478260869565,0.0,6.0,0.0,803.0,8024.0,8.990316947998217,0.0,1.0,2.0,1.0,0.0,West Ridge,41.99595,-87.67545,2.0,32,1125,1.0,0,229,6,0,0,1,4.17,4.33,4.67,4.5,5.0,4.0,f,1,0.07,False,False,False,False,False,True,False,False,0.1731905965922973,-0.0150375597201004,0.5157562943461629,0.2376615275593723,-0.4167389306770285,0
3742513,23.0,1,1.0,2.0,Shared room,Shared room in rental unit,4.8,0.06575342465753424,0.057692307692307696,0.0,0.0,180.0,13.0,178.17777777777778,551.9999999999999,6.315358001522335,1.0,15.0,20.0,1.0,1.0,West Ridge,42.0168,-87.68771,1.0,1,90,1.0,7,341,180,13,3,12,4.86,4.68,4.92,4.9,4.68,4.84,f,15,1.33,False,False,True,False,False,True,False,False,2.3407875565912337,-0.7022265841891318,0.3463078036113255,0.3304204265193402,-0.6935828609511768,2
3783533,127.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.87,0.3726027397260274,0.38461538461538464,0.7934782608695652,0.0,365.0,3.0,298.8767123287671,17272.0,9.756899867693285,1.0,1.0,7.0,1.0,1.0,Humboldt Park,41.898048,-87.702972,3.0,28,180,1.0,0,229,366,3,0,1,4.94,4.83,4.96,4.98,4.76,4.88,t,1,2.73,False,False,False,False,True,False,False,False,2.8803969365364317,-1.0228236103965265,-0.8368695534628002,0.0369447184458491,-0.4779912043825208,1
3792844,55.0,1,1.0,1.0,Private room,Private room in condo,4.87,0.24383561643835616,0.25,0.0,0.23333333333333334,15.0,4.0,405.93333333333334,4895.0,8.496173824192162,1.0,1.0,9.0,1.0,1.0,Loop,41.877,-87.63055,2.0,32,90,1.0,0,276,15,4,0,2,4.87,4.8,5.0,4.93,4.87,4.87,t,1,0.29,False,True,False,False,False,True,False,False,1.2137471559398,-0.4661587967483334,-0.3996478234404842,-0.8431680518173742,-0.62696935895901,2
3811926,38.0,2,1.0,1.0,Private room,Private room in home,4.83,0.1232876712328767,0.14423076923076922,0.0,0.14444444444444443,551.0,27.0,240.86206896551724,1710.0,7.444833273892193,1.0,2.0,2.0,1.0,1.0,West Lawn,41.78392,-87.72921,1.0,1,1125,1.0,13,320,551,28,1,26,4.92,4.86,4.88,4.9,4.76,4.89,t,2,4.07,False,True,False,False,False,False,True,False,-0.2751711391028504,0.0763145859203748,0.985249358977656,0.4736493176942127,-0.3556961732637039,2
3897045,121.0,2,1.0,1.0,Entire home/apt,Entire condo,4.61,0.936986301369863,0.9423076923076923,1.0,1.0,38.0,0.0,313.13157894736844,41382.0,10.630625447463311,0.0,4.0,4.0,1.0,1.0,Near North Side,41.89637,-87.62726,1.0,32,365,1.0,0,23,38,0,0,1,4.53,4.61,4.61,4.79,4.97,4.53,f,3,0.28,False,False,False,False,False,False,False,False,-1.800317328297267,1.1185141287092932,0.0857706616288569,0.120184843856919,0.3278928569147365,0
3924599,131.0,1,1.0,1.0,Private room,Private room in rental unit,4.88,0.273972602739726,0.25961538461538464,0.0,0.34444444444444444,8.0,0.0,424.75,13099.999999999998,9.48044384215367,0.0,6.0,7.0,1.0,1.0,Grand Boulevard,41.8198,-87.61423,1.0,5,120,1.0,0,265,8,0,0,0,4.71,5.0,5.0,5.0,4.25,4.63,t,6,0.06,False,True,False,False,False,False,False,True,2.55811556158058,-1.95393522934368,-0.8460057896292638,0.3708655257095099,-0.6978439356594027,2
3962072,149.0,6,2.0,1.0,Entire home/apt,Entire loft,4.81,0.07123287671232877,0.07692307692307693,0.0,0.0,155.0,20.0,275.01290322580644,3873.9999999999995,8.262300941787448,1.0,1.0,1.0,1.0,1.0,Near West Side,41.88503,-87.68664,2.0,3,1125,1.0,12,339,155,20,2,13,4.84,4.83,4.94,4.92,4.47,4.75,f,1,1.15,False,False,False,False,False,True,False,False,1.8009429883762915,-0.6408868231015208,-0.7923679257533361,0.0338244796020356,-0.9187954788286504,1
3970529,235.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.95,0.8657534246575342,0.8653846153846154,1.0,0.7666666666666667,107.0,0.0,414.25233644859816,74260.0,11.21534119384024,0.0,1.0,1.0,1.0,1.0,Logan Square,41.91939,-87.6777,1.0,33,33,1.0,1,49,107,0,0,0,4.92,4.94,4.94,4.98,4.88,4.85,f,1,0.8,False,False,False,False,True,False,False,False,-1.3441893664824307,1.3201076751636758,0.373561903820083,1.2024406442160909,-0.5442162028587642,0
