id,Cluster_5
1106915074628323878,1
1106934007390867405,1
1106947331327635212,1
1107252086880114330,4
1107256680457345797,4
1107415863475433256,0
1108078303137499547,0
1108081008445164330,2
1108088205390606136,0
1108094069977025390,0
1108117091001348184,0
1108707797515486400,0
1108893372039000024,0
1108991840086894811,2
1109875031394169701,0
1110032984640603572,0
1110111891610489632,2
1110190322403262176,0
1110396255761206802,0
1110447718622862165,1
1110775388559021981,2
1110778434935748589,2
1110778829345506532,2
1110851028892552028,0
1111521127077363670,0
1111564369744094801,1
1111594719067783542,1
1111722730754612437,0
1111781566212248442,1
1112360708819623319,1
1112470861909913035,0
1112703021099701753,0
1112924991584211938,1
1113028352180721066,0
1113176237827558452,1
1113649871801292645,0
1114555664797545044,0
1114662718919858838,1
1114689212178788484,0
1115233118926320705,0
1116018062070600184,1
1116084493075251863,0
1116230297590206348,2
1116272651165270654,1
1116552683533877111,1
1116675590133734447,0
1116740709556062478,0
1116831807498207529,0
1116980380788123216,0
1117394712148132475,0
1117501397521430859,1
1118135303695781152,0
1118198200466838593,0
1118801371299249070,0
1118943663536340309,0
1118958369669164796,1
1119930888211299574,0
1120461174550629890,1
1120668272475101075,1
1120942929734395998,0
1120956718962994503,1
1120956719116191653,1
1120956912866792718,1
1120957009458796974,0
1120964500664936596,0
1121239277231212984,0
1121272133799016202,2
1122443241865417112,1
1122464823238004538,0
1122665197386065075,0
1122724607102803124,1
1122753209383362624,0
1123039296789048320,1
1123041225709371548,1
1123134752176107110,0
1124054496454590171,0
1124191295763089163,0
1124826651184381090,0
1125099611066841526,0
1125099898809523942,0
1125269530397844134,0
1125432527947462892,0
1125455079418509054,0
1125460366089246179,0
1125490431254401775,0
1125585572239074004,2
1125636886935959268,0
1126196589488412854,1
1126354840722193927,1
1126357540937800691,0
1126430140363431801,0
1126569850389741716,0
1126793591010529826,2
1126975965048220068,0
1127490471631757862,1
1127524302232598442,0
1127542910918854145,1
1127543190387618031,1
1127543195751760377,1
1127543340007875392,1
1127547536549590597,1
1127547854729302715,1
1127547998176752430,1
1127548558710967621,1
1127548559177171097,1
1127548690765326209,1
1127549549309472011,1
1127549552375996676,1
1127549582817586105,1
1127549664708936136,1
1127549674395403956,1
1127549774329960315,1
1127642398240669514,2
1127885067672355857,0
1128162336199429374,0
1128162687936446074,1
1128163826522016913,1
1128174821776068632,1
1128182052939470379,0
1128190499561089647,0
1128190901474913800,0
1128235833925541165,1
1128251407446399256,1
1128253390243288019,1
1128257179724115474,1
1128263924745937798,1
1128932510689144738,2
1129015239377735431,1
1129668732756159685,0
1129801280744518195,0
1130195611113283685,0
1130204331350304817,0
1130322634618706079,0
1130524748509689636,0
1130665901911989325,0
1130674868172575351,0
1131015616430463519,0
1131076518865057194,0
1131279104706540919,1
1131286019452329636,0
1131290239496578447,1
1131290443190444622,0
1131633738798531438,0
1131745064716643931,1
1131855972815766292,0
1132434450542482211,0
1132434830465721333,0
1132625579937890485,0
1132679444601340628,2
1133046948479128976,0
1133297123344623837,0
1133312211320513739,1
1133507523994837197,3
1133551682471016419,2
1134086846327559256,0
1134104822122219868,0
1134351668237383955,0
1135088278208560028,0
1135465417045958530,1
1135468229873674642,1
1135526057522412702,1
1136302059014250516,1
1136446451931047869,0
1136525016710505420,0
1136786650443147543,0
1136790718229566457,0
1136791013098026754,0
1137117901401518730,0
1137202190761788997,2
1137700312147395507,2
1137701705422285080,2
1137701925348352203,2
1137702416418362077,2
1137729652421963360,0
1137764822157821577,0
1137768975380806024,0
1137995482647829827,1
1138133506491784199,0
1138317408028269501,1
1138334414561957595,2
1138409991910365137,2
1138476658004886946,1
1138545148394852779,1
1138557701480802557,0
1139859386731283716,0
1140665548712232057,2
1140697459367699175,0
1140803175961230705,2
1140972462997440715,2
1141095616190524468,0
1141095970016767185,0
1141096263705855843,0
1141243129676237697,0
1141257633566657216,0
1141290404085270755,2
1141348222297502473,0
1141537048116840551,0
1142203728588139416,1
1142282169922787677,1
1142286425290997981,0
1142338239779531712,2
1143408517708692389,0
1143413321594968766,1
1143427017031374312,3
1143484996668366311,0
1143674456345712433,1
1144060868332704681,0
1144451855718725765,1
1144757610491175215,3
1144758301096144281,3
1145124033127729011,0
1145594690030595377,0
1145715743073945855,1
1145733618529883361,3
1145734450576670576,3
1145735917111964105,3
1145746691622918611,0
1145849912231980747,1
1145877091424968832,0
1145892939269163715,2
1145951280597498030,0
1146198641983896231,0
1146419221872555338,0
1146468127668565952,2
1146527260565627215,1
1146533691208124917,1
1146666996979626420,0
1147105329908820574,2
1147293363285738322,3
1147294219910513918,3
1147295207142056086,3
1147296531249137384,3
1147687647342159441,0
1147814896226691619,0
1147827145251439030,1
1147846143721785091,0
1147978699193958884,2
1147990526168123864,0
1148129868260708739,2
1148314234989207060,0
1148501841879911947,0
1148541596817572472,1
1148628676934628903,1
1148685089493059493,3
1148686527816625942,3
1148687805103091056,3
1148689301288640378,3
1148690836047192951,3
1148692233017308121,3
1149426515525047776,1
1149687291232505060,1
1150025527600785127,2
1150057241520181319,0
1150107916081738540,1
1150116245952928304,1
1150176664478435009,2
1150223530575467953,1
1150241309267578570,1
1150718513878843053,0
1150810006271295736,0
1150826422443590338,0
1151012789906130911,0
1151451106976482683,1
1151462523311184877,2
1151508026982992611,0
1151580393985080217,0
1151771915011268694,2
1151980780851058667,0
1152179349322232811,0
1152209629118309336,0
1152320536779643013,1
1152493261956727939,0
1152939406310354129,0
1152984357279679138,0
1153026827885949913,0
1153130138963957917,0
1153190490588706836,1
1153198315646945868,1
1153527973079761569,0
1153596061417327972,2
1153615864183860785,1
1154616304836074012,2
1154660400590161701,0
1154987552847129117,0
1155239767839056602,0
1155384047442530064,0
1155715811913276720,1
1155760548596593181,2
1155813429712852637,0
1156041531480970492,0
1156480092258347700,0
1156480361250897532,0
1156543457420230057,0
1156609987109429945,2
1156820235414185614,1
1156828771531830371,1
1156982793519142931,0
1157192459075235220,0
1157282023955298672,0
1157296445780803443,0
1157335115658704023,0
1157607307465832749,0
1157705027715262059,0
1157715113869229058,0
1157715533467721853,0
1158198560134826661,1
1158234890597639790,1
1158763008095880295,1
1158763008115812566,1
1158856123051477318,2
1158969866271339303,0
1159149214879159437,3
1159150068007028341,3
1159150890635182347,3
1159225422024323124,3
1159261137710331892,2
1159400656908907771,2
1159449649769838833,0
1159512180322287145,0
1160037926717484137,0
1160799442434582666,0
1160802881038881488,0
1160803159218364247,2
1160803692121605779,0
1160804108272641400,0
1160906879545290922,1
1160923178723957934,1
1161219784760806128,1
1161265046129032550,1
1161503209760126548,2
1161640868444707577,2
1161680941284542669,0
1161685866203575884,0
1161753524903784323,0
1162293949697234299,0
1162395689764309956,0
1162441543769604714,2
1162467132557250937,0
1162534320150189484,1
1163024216163365805,3
1163055179738567599,0
1163084375913400046,2
1163266208548806068,0
1163274390408352184,1
1163286155901190768,1
1163299343264410571,1
1163310937054962765,1
1163868174026732324,3
1163872486907739050,3
1163873778847225767,3
1163876377468358852,3
1163881994479084630,3
1163886327192092499,3
1163903025707887971,3
1163904928901630569,3
1163911042962884758,3
1163931038861731318,0
1163931257035436831,0
1163931461392928103,0
1164069411805421501,0
1164119270439045381,2
1164319780641133900,3
1164321544369164082,3
1164323212043283489,3
1164325769937063286,3
1164344809582366102,3
1164348251234538065,3
1164351988045174792,3
1164354063598988675,3
1164366330562844453,3
1164367990721886509,3
1164376288768654082,3
1164377756729147648,3
1164384130950023011,3
1164391250409271876,3
1164396546878890715,3
1164401490668485626,3
1164402579359596000,3
1164403795274800194,3
1164404819160811162,3
1164423639411141855,3
1164427331653507785,3
1164433627352408463,3
1164437443779542332,3
1164441353030555442,3
1164444978132246524,3
1164455541066074270,3
1164472790041755866,1
1164482078184881598,3
1164491374254331082,3
1164497800497880260,3
1164507847142339168,3
1164510939378614169,3
1164514196153460611,0
1164520289809998239,3
1164521153206014501,0
1164525901979491740,3
1164531800410656447,3
1164537143354504546,3
1164538713663921417,3
1164555071478250063,3
1164556317578736213,3
1164558756708185765,3
1164560076837990402,3
1164561295697454364,3
1164568508003742383,3
1164569802578843403,3
1164571473402739179,3
1164572582659515952,3
1164574330578019278,3
1164576948185865472,3
1164579404449222043,3
1164580784542226899,3
1164583120178540988,3
1164586218078390143,3
1164586922786092806,3
1164588208614534380,3
1164589979616584713,3
1164599468743763004,3
1164601258872092492,3
1164604137572765247,3
1164606319944638942,3
1164611134863024608,3
1164628010657251521,3
1164632686953325940,3
1164640357196290467,3
1164642720576009841,3
1164643941039100475,3
1164665469324874672,3
1164677947506315279,3
1164695930898276890,3
1164697222489634900,3
1164698068190137733,3
1164699362002822407,3
1164706917512705017,3
1164709347357119019,3
1164712089989677950,3
1164713107492830887,3
1164721965012811273,3
1164726686322291151,2
1165119476351843082,1
1165464135788238690,0
1165525450058075256,2
1165544272974349235,2
1165548973227194772,0
1166135605071900739,1
1166149640716608112,1
1166271683575199860,0
1166652156282027401,1
1166723949805399901,2
1166841338338511140,2
1166929843701965522,0
1166990641479729210,1
1167018796366486902,1
1167030808151045905,1
1167298518190681777,0
1167493923468975313,0
1167527918610140509,0
1167624516290995434,3
1167644657816147016,3
1167853954401214151,0
1167936653963501167,0
1168129114097599974,0
1168544322595733108,2
1168591213235909378,0
1168734348059540330,1
1168831207952841901,0
1168980224626915303,0
1169111539991735424,0
1169119458882257433,0
1169687969849617663,0
1169744339547805268,0
1170212450535569268,0
1170373207425024883,0
1171116617825180896,0
1171129399780848890,0
1171135921176467851,0
1171212012131193677,0
1171293397969931382,0
1171783803149539215,0
1171820061975553445,2
1171860161456702821,0
1171864318472303697,1
1171990850749357574,1
1172064149243230997,0
1172448479967202493,0
1172589678633917646,1
1172611872037083836,1
1172716975655760218,0
1173128839491656214,1
1173128839560185588,1
1173128928586133886,1
1173128933465005249,1
1173129013058778781,1
1173129017250307023,1
1173129093095086473,1
1173129095316066344,1
1173129173295495682,1
1173129203015658018,1
1173129280343824366,1
1173174489449142817,0
1173542396433869048,0
1173569964400985712,0
1173573439286859936,0
1173575314537703662,0
1173682747622945664,0
1174520468535136028,0
1174749677990231644,0
1174773266549010994,2
1174791271548424017,0
1174809514017559735,0
1175331937939237329,0
1175385059300754589,0
1175455652908205361,0
1175468107964404574,0
1175645487617354671,0
1175799470850394421,2
1176034585835911731,3
1176138282272676075,0
1176353461992593693,1
1176425778789011217,0
1176785265840612006,0
1176815219482768355,0
1176914790334121908,0
1176970413584165207,0
1177042184948176660,0
1177054120411485934,2
1177199560937607158,0
1177486460390656602,0
1177590252386086506,3
1177841736211622759,0
1177850015319840672,0
1177977974959278722,0
1178330790845470924,3
1178336340243132034,3
1178384535634511902,1
1178447672528248553,2
1178491507288957995,0
1178573140043146034,0
1178922259314190458,2
1178979281510017157,1
1179622713094007912,0
1179624269358639094,0
1179954336513516128,1
1179954373975017261,1
1179954419432804277,1
1179956493465800782,1
1179958595848405622,1
1179958616840295822,1
1179961946250801357,2
1180061530113518450,0
1180537400373372963,0
1180644052778108025,2
1180716379249252357,2
1180793120540734658,0
1181724551388053005,0
1181733852889324691,0
1181807799054691451,2
1181850152529593353,0
1181970124024788797,0
1181971424141833289,0
1181985609197790474,0
1182546733589880861,1
1182654447323220966,3
1182773487060812177,0
1183324802752183235,1
1183350880756770064,1
1183385480912614826,1
1183388043392796826,3
1183396285495400449,3
1183459102559682568,1
1183755262465806774,0
1184674217834550978,0
1184682385979694038,0
1184754066571988144,0
1184982048094616392,0
1185468785689578758,0
1185531658312016959,0
1185969919284620127,0
1186232175008545351,3
1186317663826469533,0
1186326703838117356,0
1186874129636266134,0
1186945741466862382,2
1187008304090317710,1
1187166262008042274,0
1187323106722833354,2
1187734006630743456,0
1187786039419561437,1
1187795053550605866,1
1187850325381444170,1
1188521402758883638,0
1188779991512614775,0
1189490561000923733,2
1189610380448748829,3
1189812174067488287,3
1189820787975334862,3
1189933380044278062,1
1189965613750426654,0
1190407639745341020,3
1190408608962388819,3
1190560155716049137,1
1191140399352943294,0
1191246416593359551,3
1191247354811750364,3
1191308491132038875,0
1191364994321441616,2
1191477557717477034,1
1191498454641959896,1
1191516191974132814,2
1191530104316939552,0
1191613322716561502,0
1191668528119657540,1
1191914838320995009,0
1192000436788119736,0
1192168329311096773,0
1192178987295897821,1
1192207631561440952,1
1192229017660115556,2
1192442648043902360,0
1192646646796887744,0
1192868740249903542,2
1192930728237151735,2
1193484948844154304,2
1193501979076294291,0
1194193835752624433,0
1194886604521642315,2
1194919262587819189,0
1195757713686538381,0
1195979527572094867,0
1196235749717575357,0
1196528755838168029,2
1196539014523194979,1
1196650061502631189,2
1197000889986632681,0
1197001222331544647,0
1197093598125363235,0
1197172171044696462,0
1197251268058245665,0
1197537278560387529,0
1197805393287997768,1
1198219892005588882,0
1198597564115522495,1
1199167633348200746,0
1199219339601928366,0
1199435142053575351,2
1199445046000351425,0
1199874863247153916,0
1200085557958250226,2
1200380574338172665,1
1200886904824204368,2
1200964969200798883,0
1201364107525793133,0
1201410464132287220,0
1201579072736346621,0
1202209908264039499,0
1202360537890221799,1
1202916885760942193,0
1202927317050748533,0
1203002360255065556,0
1203567265539520313,0
1204357593871782506,0
1204510505674819336,2
1204852329083845183,0
1205235833202489390,0
1205315754796137350,0
1205530481628380351,2
1205570267388793496,0
1205587258991190355,0
1206498607438687935,0
1206504177717764336,0
1206531184528527121,2
1206552724640053896,2
1207136316112957244,0
1207203815797450338,0
1207453083945322670,0
1207465137058060093,1
1207478890717059435,1
1207497660048808435,1
1207533645024493809,1
1207930481503131257,0
1208219138452855306,0
1208739597401028550,0
1210218281193474583,0
1210387810528352462,1
1210395745721629167,1
1210400648490724122,1
1210489367575239753,0
1210800698224795550,0
1210878421412159446,0
1210955531430109982,0
1211511328021974818,0
1211518944125327062,0
1211560870733786290,0
1211592925956138185,0
1211599774420591167,1
1211715862019537802,0
1211911135836478725,0
1212272687383953405,2
1212462194005093347,1
1212634398719496921,2
1212764577801308328,0
1212821735461143898,0
1212987385124252630,0
1213018764533137336,0
1213107577393556739,0
1213154320797914423,0
1213173099789144356,2
1213173394548433552,2
1213250967653555357,2
1213333199812981342,1
1213393594702001064,2
1213708418245651857,0
1213764143785719853,1
1213813759433092923,1
1214565773606585574,0
1215346838556093760,0
1216066414030840656,0
1216112687123546438,0
1216246970622330933,0
1216283554100869433,0
1216622428620208404,0
1216728505930103508,2
1216902715409478251,0
1216918926032218567,1
1217344668748617132,1
1217345047976250357,1
1217411589197648262,0
1217433811041532322,0
1217444692115396552,2
1217481925605459589,0
1217555470994694442,1
1217602384160755413,2
1217603481855831878,2
1218045240997219017,4
1218123175118675141,0
1218157889915989458,2
1218275759223843622,0
1218872929115859796,0
1218982442246574718,0
1219107185760249516,0
1219472506168881276,0
1219472879308055303,0
1219473245786371692,0
1219806346935494907,0
1220080193637105774,0
1220206401078560441,0
1220262939704175067,0
1220523535822233911,2
1221148688655004399,0
1221620722061193922,0
1221727041007039187,1
1221737599332037677,0
1221762224228770070,2
1221784785828959922,1
1221789554518051602,0
1221792692307755340,2
1221835495331969656,0
1221860457498088713,0
1221869675906474336,0
1221937313660149521,2
1221949636493344370,0
1222022257557697586,0
1222071125481232178,0
1222246338696323778,0
1222246643410496937,0
1222480640431317646,2
1222536036131263624,2
1222620153314201476,1
1222693620385653973,0
1222785413801610616,0
1223116179851779451,0
1223238889607254704,2
1223314496953313132,0
1223927498572325532,0
1224153661567075019,0
1224558248255838673,0
1224592667514663637,1
1224603106090350666,0
1224721389990814682,1
1225438952661579629,0
1225441202775961615,0
1225530947848252603,0
1225612798803473261,0
1225630061958498745,0
1225696519822610803,0
1226241339416906175,0
1226403886299225653,2
1226460876688872780,2
1226789075220823674,1
1226953164469278472,0
1226981901257520790,0
1227057981732251493,1
1227115179012241997,0
1227503300253289090,0
1227576066423933263,0
1227600566557955531,0
1227653093688143258,0
1228246694173507023,1
1228266857892244842,0
1228327311233799822,0
1228329082115227108,0
1228386950721627870,0
1228481807629873134,0
1228488508789083969,0
1229414421072481397,0
1229424345081645574,0
1229588018293245816,0
1229719073740229179,0
1229719357398816600,0
1229817527790266291,0
1229900253943494728,0
1229914924839360351,0
1229931374398627763,0
1230389122821982857,1
1230528080507902126,0
1231199389025025113,2
1231392491980651990,0
1231677280399821851,0
1231987912356265697,1
1232066596712547234,0
1232156734063688477,2
1232486078481789801,0
1232839703114397172,1
1233307324788620410,1
1233557971653031870,0
1233592042184194239,0
1233617525806805198,0
1233733243214279144,0
1234736862973607111,0
1234852162891323970,2
1234948467157760567,0
1234992644040542398,1
1235398939795514528,0
1236473933281597154,0
1236705014573221276,2
1236971213661248077,0
1237067292678398180,0
1237202493357479704,0
1237919561817217438,2
1237938649213989288,0
1238559788045797781,2
1238611268078051863,1
1239125682671366585,0
1239229244838602765,1
1239324763161971183,0
1239701978584483688,0
1239754098910629473,2
1239897228500799797,0
1239928982813466394,1
1240717733151081907,0
1241376115444965812,2
1242007668014195864,0
1242048503585026749,0
1242119681265721629,2
1242133091698413253,0
1242247989067299318,1
1242284633153626718,1
1242770277947909405,1
1243200546062203445,1
1243200578538022023,1
1243200605579980883,1
1243200632770338559,1
1243200658663608182,1
1243200683371826925,1
1243200713054018928,1
1243200736986316594,1
1243200763820962162,1
1243200789742766968,1
1243399966839526729,0
1243581827717418477,1
1243588960378508115,1
1243644965117753129,1
1243732885350085352,0
1243748132105183589,0
1244146789418803700,2
1244178919178914830,1
1244194432485607073,1
1244275266213466090,2
1244324156171371058,0
1244508398325480200,2
1244872078894286052,0
1244882984342968159,0
1244883819075352114,0
1244884255857721889,0
1244968145315761828,0
1245111380885277377,0
1245112268200951259,0
1245116628405858178,0
1245150657123835977,0
1245596243828537170,0
1245764171760583875,2
1245894559083302192,0
1245900566371482973,0
1245901779126243044,0
1245903616418683314,2
1246383320458400521,2
1246520637932735784,0
1246620570694363906,0
1247067926762205766,0
1247132017135344418,0
1247401454343031568,0
1247771476730061063,0
1248220312026401805,1
1248329275947929621,1
1248374046767674932,1
1248450469487745423,1
1248453723747045797,1
1248454625905408049,1
1248455791181926427,1
1248459306195531669,1
1248468168699209907,1
1248469698975692851,1
1248491080892069783,0
1248520861969629159,1
1248521989547059652,1
1248561023085816090,1
1248562163305776611,1
1248565129891389426,1
1248566592335539645,0
1248571308046274930,1
1248572810327846055,1
1248577424168201557,1
1248580736426208702,1
1248585431813002313,1
1248597713952482242,0
1249172392960204286,0
1249325096978332462,0
1249510421513334894,0
1250940298560352167,0
1250951233975719414,0
1251526463782686408,0
1251583845011029059,0
1252188220579382343,0
1252287982606282509,1
1252943953599434616,0
1253004872814383530,2
1253031746568302437,1
1253070630171070556,1
1253095403027259118,1
1253388465502574679,0
1253629821077866493,0
1253708983272069866,0
1253709645341182321,2
1253710140903428439,2
1253710174919259187,2
1253999247670327737,1
1254160246568612893,0
1254163570574458234,0
1254163825804512817,0
1254164055735268122,2
1254164675737415173,0
1254166629631197516,0
1254166666516096627,0
1254166922781703685,0
1254167157996589695,2
1254167399725672880,2
1254168428071761429,0
1254168834740955215,2
1254169042793019826,2
1254169319433497315,2
1254169668805091839,2
1254169865359292544,2
1254170240775650771,0
1254170718901745421,0
1254170974496963022,0
1254171181466147452,2
1254171373739758853,2
1254171664253865460,2
1254172216695296475,0
1254172510488646134,2
1254172703972921639,2
1254575306082877075,1
1254669666758115112,2
1255060213848023464,2
1255136944851984514,0
1255209107975040366,2
1255226108700207815,0
1255255066519903759,0
1255340768232067370,0
1255443481431892446,0
1255652087229672497,2
1256259774938678081,2
1256653539677567034,2
1256786889394208637,1
1256800245055694164,1
1257468240370392357,0
1257488661538405412,2
1257889157623531815,0
1258171325243225224,0
1258251253446809567,0
1258257912597048556,2
1258823727354825466,0
1258913916112323382,0
1258933033321405238,0
1258989775470068739,2
1259015170896128629,0
1259027731550082714,2
1259343425868525700,0
1259413993538107023,2
1259706036324054858,0
1259839316126791984,1
1260137812407694239,0
1260223875059071243,2
1260436774384697745,0
1260954453954058191,1
1260957464073236834,0
1260958043772567763,0
1261201598293452120,0
1261215287351184071,0
1261817090012473602,0
1261987690780339364,1
1262339994359566208,1
1262368016269509178,0
1262621182578282560,1
1262639312369807576,2
1262697703548414716,0
1262977783786902131,0
1262978234439303540,0
1262988412867268150,2
1262988903126392908,2
1262989621149011466,2
1262990071619446226,2
1262990541068127166,2
1263039887455475869,0
1263116642284978297,0
1263140259169117857,0
1263324557032775239,0
1263358242073388485,1
1263709530917462168,1
1263874260424403720,0
1264001169043481483,1
1264007835889061049,1
1264060475385818786,1
1264072907615224760,0
1264375361018799880,0
1264405420866920719,1
1264415914741403646,0
1264432572407323106,1
1264488973407617947,0
1264520689686973600,1
1264542066266984040,0
1264609924189917744,1
1264631695810724801,1
1264636996953247008,1
1264764647763341127,2
1264885906950055049,0
1264929874170322651,0
1264952612201241530,2
1265164913691481185,0
1265256497100044450,0
1265518981184646392,0
1266061914630362916,1
1266086756835653265,0
1266230658504397571,1
1266291811318587320,1
1266525901865734006,2
1267036827703482093,0
1267396301733749836,2
1267422022335301648,0
1267448454847857253,0
1267499371463399004,0
1267570459025437088,0
1267669388227707975,0
1267740124298621811,0
1268054478449635094,0
1268232716748499543,0
1268245208136382980,2
1268263705525003654,0
1268842917737448237,0
1268869571683108679,1
1269097240012555237,1
1269099479757003660,0
1269552945330786033,0
1269577034827828384,2
1269598964012368937,1
1269816586688027542,0
1269900252647278666,0
1269927594485684741,0
1270289299573081278,2
1270513209047745990,0
1270552517287206307,2
1270969175177935490,0
1270985925180365243,0
1271002101188446835,0
1271742252636513603,2
1271961382650126475,1
1271972327758925052,0
1272034521007845393,0
1272068892514497552,0
1272677273513334903,0
1272837356667803881,1
1273035944262625331,0
1273036589012362770,0
1273271487749858422,2
1273393709262677149,0
1273444877636818225,2
1273910201609877591,0
1273950965581450026,1
1274019784444255901,0
1274134449616165677,0
1274321177279143923,1
1274538438589330953,0
1274562049646525209,0
1274969212438978205,0
1275038070609410598,0
1275039425692333036,2
1275044622509887316,0
1275047126505492587,0
1275050619326239276,2
1275054068579260378,2
1275715934833827991,1
1276010390560439600,0
1276189286217121850,0
1276848812581223213,0
1276850193412053295,0
1277556121847703538,0
1277647629028321703,1
1277691132898812735,0
1277713992563005592,2
1277811471701218581,1
1277837903761442805,0
1277897372301363519,0
1278241795269294239,0
1278385139764322419,4
1278385989543853315,4
1278389520461009137,4
1278389929340764943,4
1278391580963800095,4
1278397489785771942,0
1279233581713654756,1
1279296085002903316,1
1279317110999784936,1
1279349569947677926,1
1279349598720848417,1
1279349628414917068,1
1279349658525413925,1
1279349686466512677,1
1279349712962304027,1
1279349744920215831,1
1279349770972727321,1
1279349797879723423,1
1279349825253709821,1
1279535728092336615,0
1279661582865780949,0
1279761238406145506,0
1280409974933261565,1
1280420967632453360,1
1280425510219064936,1
1280661323754524572,0
1280856317278837487,0
1281264994928185141,0
1281305058534732857,2
1281550505655072182,0
1281917341928113016,2
1281932811859042091,2
1281941577247322124,0
1282000223766163288,0
1282097976141550334,0
1282142031278996137,0
1282628301795210680,0
1282969055377197027,0
1283295005606552681,0
1283295379561751963,0
1283295799538838361,0
1283296195665787133,0
1283317141331468698,2
1283652884096004435,0
1284092534848332170,2
1284202561085472166,0
1284238608270380244,0
1284248399378342313,0
1284411373632639624,0
1284721129388006678,0
1284754171877600643,0
1284830703199090820,0
1284919595171639536,0
1284978842712853617,1
1284982807347976058,1
1285110208275722407,0
1285190208794675950,2
1285210923237829717,0
1285229754181958407,0
1285367568828528492,0
1285389433419454764,0
1285498616670698406,0
1285552363560058744,2
1285567847733300395,0
1286177318590529615,0
1286283859281041787,0
1286291353983862284,0
1286378224471387164,0
1286887028147516852,0
1287048606160289573,0
1287146176347574856,2
1287217869859113111,0
1287609842871062878,0
1287742685762603217,1
1287772011231288213,1
1287782491817558399,1
1287881600810140375,2
1288289928331064077,0
1288407011150855698,4
1288408399814227963,4
1288411300189046044,4
1288412363692367764,4
1288415428081302574,4
1288421823668538788,4
1288425427965936009,4
1288428607067982658,4
1288430337741357588,4
1288432170550719569,4
1288435435504823757,4
1288439204912003604,4
1288465784119117015,0
1288486450583195229,4
1288488226110621585,4
1288491632012079929,4
1288492545555986646,4
1288524425446697617,1
1288590643029737153,2
1288743731237693154,0
1288779407697998158,0
1289085677490957670,0
1289086047541631026,0
1289086904382473028,0
1289538989923459279,1
1289792655213011775,1
1289793630442671250,0
1289890812970525556,0
1289900487010596048,0
1290014018031614673,1
1290105487158584784,1
1290119241263255290,1
1290280108005220639,1
1290348238523724466,4
1290499315073780607,1
1290756695202955759,2
1290999130732358984,2
1291463738051181252,0
1291492115169479560,0
1291572897689126672,2
1291718750414371009,0
1291755408228949642,0
1292092416157875561,0
1292286981122736791,0
1292330313263262513,0
1292429714251602750,0
1292665691541275842,0
1292925384300097272,1
1292956519936473925,0
1293004038848609872,0
1293041474116832611,2
1293167369590611198,0
1293872018692874793,2
1294110561595355476,0
1294419309736536411,0
1294471646097188828,0
1294593337377349716,0
1295292025130504701,0
1295472100631570214,1
1295661506326195193,0
1295661890784503478,0
1295662256645943716,0
1295714891101387461,2
1295934137759114841,0
1296158368116576344,2
1296175444294078032,2
1296426894550629129,2
1296498271334688572,0
1296761859792596154,0
1297020023965808556,0
1297085119353957230,0
1297184093623484018,0
1297287067064754255,0
1297537609909415827,1
1297809427924373446,0
1297827589267755036,1
1297837279887040820,1
1297841661372799750,1
1297923440159228394,2
1298327062146923643,0
1298332597286026364,0
1298746571352975406,1
1299404518424538844,0
1299930686739686049,0
1299947606571842905,1
1299961150698448337,2
1299962087812030351,2
1299962695189981514,2
1300093895098687392,1
1300159566670920271,0
1300845887411816120,2
1300943764600413432,0
1301401921877955543,1
1301502749606155214,0
1302154847791567995,1
1302191144608208132,0
1302282186383318069,0
1302287090687096948,0
1302467502769720643,1
1302487353565958350,1
1302498659858454372,1
1302952696575789771,0
1302990165822082531,1
1303008544301300178,0
1303027568640410131,0
1303029506265434748,1
1303123384091940422,0
1303214390591183042,2
1303610301599163532,0
1303610440330865546,0
1303673351465516864,1
1303683220371179692,1
1303691498384934867,1
1303932555881633659,1
1303948928130093782,0
1303951591125646673,0
1304125008340466556,0
1304152509136470265,0
1304394541254551245,0
1304395009100571252,0
1304415916074855994,0
1304453137114214057,1
1304523520188786368,1
1304572744360486356,0
1304606690862941297,0
1305101814489206289,0
1305106073110961557,0
1305106459269672679,0
1305107872984965566,0
1305110241358456908,0
1305110882327285115,0
1305115263858160918,0
1305117318890099615,0
1305146644541622442,4
1305146644699622482,4
1305146651218005633,4
1305146654513196379,4
1305146657624736436,4
1305440831966983946,0
1305619587251087254,1
1305687041447274195,0
1305743217273716375,0
1306444888542326055,0
1307272130074867408,0
1307478147586208638,0
1307537496136314789,0
1307542335736131544,0
1307935388983993805,0
1307938759943841917,0
1307939316437175670,0
1307939827136036011,0
1308023132216905281,0
1308023132351694222,0
1308301795181486711,0
1308302283539527283,0
1308322007524928104,1
1308349668630919051,1
1308350338804698070,2
1308357105793649372,1
1308365276419004942,1
1308547663849723453,0
1308629887769963031,0
1308812266434747413,0
1308823256587006385,2
1308865142633784201,1
1308877406191221153,1
1309050495001791835,1
1309395528590831108,0
1309408753257718493,0
1309409092813916766,0
1309641680867529146,0
1309644296479762011,0
1309651296116285031,0
1309653776799066764,0
1309722366977114978,0
1309727852479629423,1
1310180950975509259,0
1310284504540928116,1
1310304404121777017,1
1310428883343042370,0
1310831410846795138,0
1310835514882225850,0
1310944655131544750,0
1311297004628074604,1
1311319169527742893,1
1311321804278856956,1
1311875418561555063,0
1312440119836177199,2
1312453744191648612,0
1312563599308066054,0
1313049287093198972,0
1313055111144447292,0
1313055356814304989,0
1313055612693341290,0
1313055926385410230,0
1313071815202475310,1
1313086298380296487,0
